timestamps population node_ids
0.1500000001 v1 12624
5.150000000100039 v1 12624
10.150000000099958 v1 12624
15.125000000099675 v1 12624
20.10000000009939 v1 12624
0.07500000009999999 v1 12660
5.050000000100038 v1 12660
10.025000000099963 v1 12660
15.000000000099682 v1 12660
19.9750000000994 v1 12660
24.95000000009912 v1 12660
0.3000000001000001 v1 13104
5.275000000100041 v1 13104
10.250000000099954 v1 13104
15.225000000099671 v1 13104
20.200000000099386 v1 13104
0.3000000001000001 v1 13128
5.275000000100041 v1 13128
10.250000000099954 v1 13128
15.225000000099671 v1 13128
20.200000000099386 v1 13128
18.02500000009951 v1 16920
0.3250000001000001 v1 17040
5.2250000001000405 v1 17040
10.175000000099956 v1 17040
15.150000000099675 v1 17040
20.12500000009939 v1 17040
0.3500000001000001 v1 17484
5.325000000100042 v1 17484
10.30000000009995 v1 17484
15.275000000099663 v1 17484
20.250000000099387 v1 17484
20.10000000009939 v1 21588
24.100000000099165 v1 21888
22.725000000099243 v1 28920
20.47500000009937 v1 29280
17.879084 v1 29676
21.195157000000002 v1 30024
23.200000000099216 v1 30312
22.60000000009925 v1 30324
14.275000000099725 v1 30888
23.122488 v1 32100
21.750000000099302 v1 39312
22.95000000009923 v1 40152
2.2250000001 v1 48120
7.200000000100043 v1 48120
12.175000000099953 v1 48120
17.150000000099663 v1 48120
22.125000000099387 v1 48120
15.225000000099778 v1 50712
22.62500000009925 v1 53076
24.15000000009916 v1 54612
49.75000000010275 v1 12012
30.35000000009881 v1 12432
31.350000000098753 v1 12516
25.07500000009911 v1 12624
30.05000000009883 v1 12624
30.100000000098824 v1 12624
35.025000000099396 v1 12624
35.07500000009941 v1 12624
40.000000000100535 v1 12624
40.050000000100546 v1 12624
44.97500000010167 v1 12624
45.02500000010168 v1 12624
49.9500000001028 v1 12624
29.925000000098834 v1 12660
34.900000000099375 v1 12660
39.875000000100506 v1 12660
44.850000000101645 v1 12660
49.825000000102776 v1 12660
40.575000000100665 v1 12852
25.175000000099107 v1 13104
30.15000000009882 v1 13104
35.125000000099426 v1 13104
40.10000000010056 v1 13104
45.07500000010169 v1 13104
25.175000000099107 v1 13128
30.15000000009882 v1 13128
35.125000000099426 v1 13128
40.10000000010056 v1 13128
45.07500000010169 v1 13128
30.125000000098826 v1 13164
28.725000000098905 v1 13272
44.725000000101616 v1 13272
42.17500000010103 v1 13440
40.02500000010054 v1 13884
46.30000000010197 v1 14004
35.75000000009957 v1 14676
30.825000000098786 v1 14760
42.60000000010079 v1 15876
40.85000000010073 v1 16044
28.000000000098943 v1 16176
30.075000000098825 v1 16188
28.725000000098905 v1 16236
31.900000000098718 v1 16272
37.6250000001 v1 16884
25.10000000009911 v1 17040
30.075000000098825 v1 17040
35.025000000099396 v1 17040
40.02500000010054 v1 17040
45.00000000010167 v1 17040
49.975000000102796 v1 17040
49.60000000010272 v1 17460
28.075000000098942 v1 17472
48.75000000010253 v1 17472
