timestamps population node_ids
68.20000000009827 mcortex 0
2213.499999999387 mcortex 0
2157.199999999182 mcortex 0
2090.6999999989403 mcortex 0
2073.1999999988766 mcortex 0
2008.2999999988208 mcortex 0
1982.8999999988444 mcortex 0
1947.7999999988765 mcortex 0
1895.9999999989236 mcortex 0
1819.6999999989928 mcortex 0
1799.8999999990108 mcortex 0
1743.7999999990618 mcortex 0
1725.1999999990787 mcortex 0
1589.3999999992022 mcortex 0
1572.9999999992172 mcortex 0
1553.299999999235 mcortex 0
2239.899999999483 mcortex 0
1524.799999999261 mcortex 0
2271.2999999995973 mcortex 0
2345.8999999998687 mcortex 0
2883.900000001826 mcortex 0
2851.800000001709 mcortex 0
2818.000000001586 mcortex 0
2795.6000000015047 mcortex 0
2782.4000000014566 mcortex 0
2752.1000000013464 mcortex 0
2734.100000001281 mcortex 0
2700.7000000011594 mcortex 0
2629.800000000901 mcortex 0
2567.800000000676 mcortex 0
2522.20000000051 mcortex 0
2500.3000000004304 mcortex 0
2468.300000000314 mcortex 0
2447.700000000239 mcortex 0
2387.6000000000204 mcortex 0
2324.8999999997923 mcortex 0
2893.800000001862 mcortex 0
1495.7999999992874 mcortex 0
1416.1999999993598 mcortex 0
654.2000000000528 mcortex 0
637.0000000000684 mcortex 0
556.5000000001417 mcortex 0
523.5000000001717 mcortex 0
482.3000000001754 mcortex 0
448.9000000001678 mcortex 0
406.3000000001581 mcortex 0
390.5000000001545 mcortex 0
353.40000000014606 mcortex 0
290.80000000013183 mcortex 0
225.0000000001169 mcortex 0
171.10000000010464 mcortex 0
127.00000000009491 mcortex 0
98.80000000009652 mcortex 0
80.60000000009757 mcortex 0
678.7000000000305 mcortex 0
1473.099999999308 mcortex 0
702.400000000009 mcortex 0
758.4999999999579 mcortex 0
1395.5999999993785 mcortex 0
1373.7999999993983 mcortex 0
1341.099999999428 mcortex 0
1328.3999999994396 mcortex 0
1259.9999999995018 mcortex 0
1250.4999999995105 mcortex 0
1224.9999999995337 mcortex 0
1188.4999999995669 mcortex 0
1133.6999999996167 mcortex 0
956.299999999778 mcortex 0
938.4999999997942 mcortex 0
883.0999999998446 mcortex 0
862.6999999998632 mcortex 0
849.2999999998754 mcortex 0
790.5999999999287 mcortex 0
738.9999999999757 mcortex 0
2953.70000000208 mcortex 0
