timestamps population node_ids
5.17500000010004 net 0
85.1750000001108 net 0
80.17500000010966 net 0
75.17500000010853 net 0
58.35000000010471 net 1
70.17500000010739 net 0
65.17500000010625 net 0
60.17500000010512 net 0
55.17500000010399 net 0
50.17500000010285 net 0
45.17500000010171 net 0
40.175000000100574 net 0
35.17500000009944 net 0
30.17500000009882 net 0
25.175000000099104 net 0
20.15000000009939 net 0
15.150000000099674 net 0
10.150000000099958 net 0
90.17500000011194 net 0
95.17500000011307 net 0
