edge_type_id target_query source_query model_template syn_weight delay target_sections dynamics_params distance_range
100 pop_name=='e23Cux2' pop_name=='e23Cux2' exp2syn 0.000182520075015 1.6 "['basal', 'apical']" AMPA_ExcToExc.json "[0.0, 200.0]"
