edge_type_id target_query source_query syn_weight delay target_sections model_template dynamics_params distance_range
100 pop_name=='e23Cux2' pop_name=='e23Cux2' 100 1.6 "['basal', 'apical']" exp2syn AMPA_ExcToExc.json "[0.0, 150.0]"
