timestamps population node_ids
53.60000000009909 mcortex 0
2289.1999999996624 mcortex 0
2031.6999999988 mcortex 0
1984.8999999988423 mcortex 0
1672.8999999991263 mcortex 0
1358.4999999994122 mcortex 0
879.9999999998474 mcortex 0
2514.800000000483 mcortex 0
842.9999999998811 mcortex 0
461.10000000017055 mcortex 0
376.4000000001513 mcortex 0
338.00000000014256 mcortex 0
312.7000000001368 mcortex 0
280.40000000012947 mcortex 0
120.80000000009528 mcortex 0
687.7000000000223 mcortex 0
2596.40000000078 mcortex 0
