edge_type_id target_query source_query model_template delay target_sections dynamics_params distance_range syn_weight
100 pop_name=='e23Cux2' pop_name=='e23Cux2' exp2syn 1.6 "['basal', 'apical']" AMPA_ExcToExc.json "[0.0, 200.0]" 0.000182520075015
