edge_type_id target_query source_query syn_weight distance_range delay dynamics_params model_template target_sections
100 pop_name=='e23Cux2' pop_name=='e23Cux2' 100 "[0.0, 150.0]" 1.6 AMPA_ExcToExc.json exp2syn "['basal', 'apical']"
