timestamps population node_ids
0.4750000001000002 v1 12156
5.450000000100044 v1 12156
10.450000000099939 v1 12156
15.450000000099655 v1 12156
20.42500000009937 v1 12156
0.3000000001000001 v1 13392
5.275000000100041 v1 13392
10.250000000099954 v1 13392
15.225000000099671 v1 13392
20.200000000099386 v1 13392
0.2750000001000001 v1 14064
5.250000000100041 v1 14064
10.225000000099953 v1 14064
15.20000000009967 v1 14064
20.175000000099388 v1 14064
23.506016 v1 29496
22.793075 v1 29772
11.981037 v1 29844
15.450000000099655 v1 30300
15.675000000099645 v1 30888
10.425000000099944 v1 40164
23.150000000099325 v1 46368
6.450000000100057 v1 53088
14.825000000099692 v1 53088
24.350000000099147 v1 53088
32.22500000009877 v1 11988
25.40000000009909 v1 12156
30.37500000009881 v1 12156
35.35000000009948 v1 12156
40.3000000001006 v1 12156
45.27500000010173 v1 12156
35.40000000009949 v1 12540
37.80000000010003 v1 12876
45.850000000101865 v1 13044
25.175000000099107 v1 13392
30.15000000009882 v1 13392
35.125000000099426 v1 13392
40.10000000010056 v1 13392
45.07500000010169 v1 13392
25.150000000099105 v1 14064
30.125000000098826 v1 14064
35.10000000009942 v1 14064
40.075000000100545 v1 14064
45.05000000010168 v1 14064
32.77500000009889 v1 16956
40.20000000010058 v1 16956
45.625000000101814 v1 17016
37.47500000009996 v1 18696
41.12500000010079 v1 21780
49.72500000010274 v1 29280
38.77500000010026 v1 29304
32.406638 v1 29340
26.10703 v1 29508
26.622418 v1 29628
31.204816 v1 29700
31.956178 v1 29760
39.690326000000006 v1 29832
26.622418 v1 29952
33.82500000009913 v1 30180
33.250000000099 v1 30216
38.30000000010015 v1 30216
47.92500000010235 v1 30216
28.60000000009891 v1 30240
28.525000000098917 v1 30252
49.40000000010267 v1 30276
25.525000000099087 v1 30300
30.5000000000988 v1 30300
35.4500000000995 v1 30300
40.32500000010061 v1 30300
45.45000000010179 v1 30300
40.55000000010065 v1 30324
43.07500000010122 v1 30408
48.47500000010246 v1 30888
44.95000000010165 v1 30972
47.871113 v1 34104
39.80700300000001 v1 34512
40.493646999999996 v1 34608
48.23094 v1 34752
40.423466 v1 34836
32.684811 v1 35904
33.816089000000005 v1 35976
45.14944500000001 v1 36132
37.962291 v1 36168
34.450000000099266 v1 40164
38.72500000010025 v1 40764
45.15000000010127 v1 46368
30.250000000098918 v1 46572
49.35000000010223 v1 46572
39.61759000000001 v1 48960
39.40000000009997 v1 49104
45.47126699999999 v1 51276
30.00000000009883 v1 52560
48.875000000102546 v1 52560
25.12500000009911 v1 52956
32.250000000098765 v1 52956
37.75000000010002 v1 52956
44.675000000101605 v1 52956
34.075000000099195 v1 53088
43.825000000101404 v1 53088
40.37500000010062 v1 53208
34.550000000099296 v1 53244
43.05000000010122 v1 53244
36.15000000009965 v1 53436
41.77500000010094 v1 54012
40.875000000100734 v1 54528
41.025000000100775 v1 54708
46.37500000010198 v1 55044
48.23094 v1 56064
50.170617 v1 372
50.250000000102865 v1 12156
55.250000000103995 v1 12156
60.22500000010513 v1 12156
65.20000000010626 v1 12156
70.15000000010738 v1 12156
71.20000000010762 v1 12876
50.05000000010281 v1 13392
55.02500000010395 v1 13392
60.000000000105075 v1 13392
64.9750000001062 v1 13392
69.95000000010735 v1 13392
74.92500000010847 v1 13392
67.45000000010677 v1 13572
50.025000000102814 v1 14064
55.00000000010394 v1 14064
59.97500000010508 v1 14064
64.9500000001062 v1 14064
69.92500000010733 v1 14064
74.90000000010845 v1 14064
70.80000000010753 v1 16920
56.575000000104296 v1 17004
72.52500000010792 v1 17004
57.250000000104464 v1 25068
62.876523999999996 v1 29328
56.37877 v1 29376
64.685885 v1 29508
57.47446800000001 v1 29892
65.267176 v1 30000
58.000000000104635 v1 30216
68.12500000010692 v1 30216
71.27500000010764 v1 30240
51.225000000103094 v1 30252
73.10000000010805 v1 30252
68.35000000010696 v1 30276
50.250000000102865 v1 30300
55.425000000104035 v1 30300
65.30000000010628 v1 30300
70.42500000010745 v1 30300
50.62500000010295 v1 30324
69.02500000010714 v1 30336
63.97500000010599 v1 30972
72.40304200000001 v1 31416
72.10397400000002 v1 32196
69.92632900000001 v1 33420
71.861644 v1 33504
65.692737 v1 34056
54.58635 v1 34500
