edge_type_id target_query source_query distance_range dynamics_params target_sections model_template delay syn_weight
100 pop_name=='e23Cux2' pop_name=='e23Cux2' "[0.0, 150.0]" AMPA_ExcToExc.json "['basal', 'apical']" exp2syn 1.6 100
