edge_type_id target_query source_query model_template dynamics_params distance_range delay syn_weight target_sections
137 node_type_id=='313861608' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 8.47346785379e-10 "[""somatic"", ""basal""]"
138 node_type_id=='321023397' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 1.7484873836199999e-10 "[""somatic"", ""basal""]"
139 node_type_id=='330080937' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 4.6061197338199996e-10 "[""somatic"", ""basal""]"
140 node_type_id=='333785962' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 1.01433569258e-09 "[""somatic"", ""basal""]"
141 node_type_id=='396608557' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 1.3963791926e-10 "[""somatic"", ""basal""]"
142 node_type_id=='469610831' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 3.70935200116e-11 "[""somatic"", ""basal""]"
143 node_type_id=='471077857' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 5.931771095459997e-10 "[""somatic"", ""basal""]"
144 node_type_id=='471085676' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 8.133896734290001e-12 "[""somatic"", ""basal""]"
145 node_type_id=='478793814' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 1.22243297143e-10 "[""somatic"", ""basal""]"
146 node_type_id=='482516713' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 8.905354866010001e-10 "[""somatic"", ""basal""]"
147 node_type_id=='484742372' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 4.49831537791e-10 "[""somatic"", ""basal""]"
148 node_type_id=='486783119' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 1.0867135272399999e-10 "[""somatic"", ""basal""]"
149 node_type_id=='318331342' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 9.34955530842e-05 "[""somatic"", ""basal""]"
150 node_type_id=='333604946' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 0.0001080335964139 "[""somatic"", ""basal""]"
151 node_type_id=='487667205' * exp2syn AMPA_ExcToInh.json "[0.0, 1e+20]" 1.7 2.37657238044e-05 "[""somatic"", ""basal""]"
152 node_type_id=='314642645' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 9.12610832095e-08 "[""basal"", ""apical""]"
153 node_type_id=='324025371' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 2.33252407454e-07 "[""basal"", ""apical""]"
154 node_type_id=='329550137' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 3.26294632394e-07 "[""basal"", ""apical""]"
155 node_type_id=='473020156' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 2.35659688567e-07 "[""basal"", ""apical""]"
156 node_type_id=='476616076' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 1.1759330164200001e-07 "[""basal"", ""apical""]"
157 node_type_id=='479179020' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 2.59048905485e-07 "[""basal"", ""apical""]"
158 node_type_id=='480087928' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 1.23906491177e-07 "[""basal"", ""apical""]"
159 node_type_id=='480124551' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 1.69043404589e-07 "[""basal"", ""apical""]"
160 node_type_id=='484564503' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 4.06974373835e-05 "[""basal"", ""apical""]"
161 node_type_id=='484679812' * exp2syn AMPA_ExcToExc.json "[0.0, 150.0]" 1.7 1.50521115117e-07 "[""basal"", ""apical""]"
