edge_type_id target_query source_query dynamics_params model_template weight_sigma weight_function distance_range delay syn_weight target_sections
708 node_type_id=='471087830' pop_name=='LIFi6Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.6 0.00128669863696 "[""somatic"", ""basal""]"
709 node_type_id=='478058328' pop_name=='LIFi6Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.6 0.00253018630306 "[""somatic"", ""basal""]"
710 node_type_id=='478828646' pop_name=='LIFi6Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.6 0.003456560154 "[""somatic"", ""basal""]"
711 node_type_id=='100000104' pop_name=='LIFi6Pvalb' instanteneousInh.json NULL 90.0 DirectionRule_others NULL 0.9 0.00130043744633 NULL
712 node_type_id=='100000104' pop_name=='LIFe4Scnn1a' instanteneousExc.json NULL 30.0 DirectionRule_EE NULL 1.3 0.0109203305788 NULL
713 node_type_id=='100000104' pop_name=='LIFi23Pvalb' instanteneousInh.json NULL 90.0 DirectionRule_others NULL 0.9 0.000296808541163 NULL
714 node_type_id=='100000104' pop_name=='LIFe4other' instanteneousExc.json NULL 30.0 DirectionRule_EE NULL 1.3 0.0109203305788 NULL
715 node_type_id=='321708130' pop_name=='LIFi5Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.6 0.00136393423232 "[""somatic"", ""basal""]"
716 node_type_id=='471087830' pop_name=='LIFi5Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.6 0.00128669863696 "[""somatic"", ""basal""]"
717 node_type_id=='478058328' pop_name=='LIFi5Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.6 0.00253018630306 "[""somatic"", ""basal""]"
718 node_type_id=='478828646' pop_name=='LIFi5Pvalb' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 50.0]" 1.6 0.003456560154 "[""somatic"", ""basal""]"
719 node_type_id=='100000104' pop_name=='LIFi4Pvalb' instanteneousInh.json NULL 90.0 DirectionRule_others NULL 0.9 0.000765283276735 NULL
720 node_type_id=='321708130' pop_name=='i5Htr3a' AMPA_ExcToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 1e+20]" 1.2 0.0 "[""somatic"", ""basal""]"
721 node_type_id=='471087830' pop_name=='i5Htr3a' AMPA_ExcToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 1e+20]" 1.2 0.0 "[""somatic"", ""basal""]"
722 node_type_id=='478058328' pop_name=='i5Htr3a' AMPA_ExcToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 1e+20]" 1.2 0.0 "[""somatic"", ""basal""]"
723 node_type_id=='478828646' pop_name=='i5Htr3a' AMPA_ExcToInh.json exp2syn 50.0 DirectionRule_others "[0.0, 1e+20]" 1.2 0.0 "[""somatic"", ""basal""]"
724 node_type_id=='100000104' pop_name=='LIFe4Rorb' instanteneousExc.json NULL 30.0 DirectionRule_EE NULL 1.3 0.0109203305788 NULL
725 node_type_id=='100000104' pop_name=='i5Htr3a' instanteneousExc.json NULL 90.0 DirectionRule_others NULL 1.3 0.0109203305788 NULL
726 node_type_id=='100000104' pop_name=='LIFi4Htr3a' instanteneousInh.json NULL 90.0 DirectionRule_others NULL 1.5 0.000792675478215 NULL
727 node_type_id=='100000104' pop_name=='LIFi4Sst' instanteneousInh.json NULL 90.0 DirectionRule_others NULL 1.5 0.000814049148195 NULL
728 node_type_id=='100000104' pop_name=='LIFe4Nr5a1' instanteneousExc.json NULL 30.0 DirectionRule_EE NULL 1.3 0.0109203305788 NULL
729 node_type_id=='321708130' pop_name=='LIFe5noRbp4' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.2 0.000578311974895 "[""somatic"", ""basal""]"
730 node_type_id=='471087830' pop_name=='LIFe5noRbp4' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.2 0.000453080902562 "[""somatic"", ""basal""]"
731 node_type_id=='478058328' pop_name=='LIFe5noRbp4' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.2 0.000507142946857 "[""somatic"", ""basal""]"
732 node_type_id=='478828646' pop_name=='LIFe5noRbp4' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.2 0.000983784920517 "[""somatic"", ""basal""]"
733 node_type_id=='100000104' pop_name=='LIFe5noRbp4' instanteneousExc.json NULL 30.0 DirectionRule_EE NULL 2.5 0.00286427086229 NULL
734 node_type_id=='321708130' pop_name=='LIFe6Ntsr1' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.2 0.00195814927426 "[""somatic"", ""basal""]"
735 node_type_id=='471087830' pop_name=='LIFe6Ntsr1' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.2 0.00150055526678 "[""somatic"", ""basal""]"
736 node_type_id=='478058328' pop_name=='LIFe6Ntsr1' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.2 0.00173073535132 "[""somatic"", ""basal""]"
737 node_type_id=='478828646' pop_name=='LIFe6Ntsr1' AMPA_ExcToInh.json exp2syn 90.0 DirectionRule_others "[0.0, 1e+20]" 1.2 0.00335376197271 "[""somatic"", ""basal""]"
738 node_type_id=='321708130' pop_name=='LIFi6Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.0002 "[""basal""]"
739 node_type_id=='471087830' pop_name=='LIFi6Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.000186096443469 "[""basal""]"
740 node_type_id=='478058328' pop_name=='LIFi6Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.000426737566669 "[""basal""]"
741 node_type_id=='478828646' pop_name=='LIFi6Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.000533157053995 "[""basal""]"
742 node_type_id=='100000104' pop_name=='LIFi23Htr3a' instanteneousInh.json NULL 90.0 DirectionRule_others NULL 1.5 0.000352300212539 NULL
743 node_type_id=='100000104' pop_name=='i23Htr3a' instanteneousInh.json NULL 90.0 DirectionRule_others NULL 1.5 0.000352300212539 NULL
744 node_type_id=='100000104' pop_name=='LIFi23Sst' instanteneousInh.json NULL 90.0 DirectionRule_others NULL 1.5 0.0003744583425869 NULL
745 node_type_id=='321708130' pop_name=='LIFi5Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.0002 "[""basal""]"
746 node_type_id=='471087830' pop_name=='LIFi5Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.000186096443469 "[""basal""]"
747 node_type_id=='478058328' pop_name=='LIFi5Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.000426737566669 "[""basal""]"
748 node_type_id=='478828646' pop_name=='LIFi5Htr3a' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.000533157053995 "[""basal""]"
749 node_type_id=='100000104' pop_name=='LIFi5Htr3a' instanteneousInh.json NULL 90.0 DirectionRule_others NULL 1.5 0.000352300212539 NULL
750 node_type_id=='321708130' pop_name=='LIFi6Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 0.00045320049404 "[""basal""]"
751 node_type_id=='471087830' pop_name=='LIFi6Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 0.000419951678099 "[""basal""]"
752 node_type_id=='478058328' pop_name=='LIFi6Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 0.00101064923287 "[""basal""]"
753 node_type_id=='478828646' pop_name=='LIFi6Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 0.00123522119121 "[""basal""]"
754 node_type_id=='321708130' pop_name=='LIFi5Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 0.00045320049404 "[""basal""]"
755 node_type_id=='471087830' pop_name=='LIFi5Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 0.000419951678099 "[""basal""]"
756 node_type_id=='478058328' pop_name=='LIFi5Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 0.00101064923287 "[""basal""]"
757 node_type_id=='478828646' pop_name=='LIFi5Sst' GABA_InhToInh.json exp2syn 50.0 DirectionRule_others "[50.0, 1e+20]" 1.5 0.00123522119121 "[""basal""]"
758 node_type_id=='100000104' pop_name=='LIFi5Sst' instanteneousInh.json NULL 90.0 DirectionRule_others NULL 1.5 0.0003491732597619 NULL
759 node_type_id=='100000104' pop_name=='i1Htr3a' instanteneousInh.json NULL 90.0 DirectionRule_others NULL 3.8 0.000798009570765 NULL
760 node_type_id=='100000104' pop_name=='LIFi1Htr3a' instanteneousInh.json NULL 90.0 DirectionRule_others NULL 3.8 0.000798009570765 NULL
761 node_type_id=='314900022' pop_name=='e5Rbp4' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 2.5 6.44636908516e-05 "[""basal"", ""apical""]"
762 node_type_id=='348592897' pop_name=='e5Rbp4' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 2.5 0.000175407921474 "[""basal"", ""apical""]"
763 node_type_id=='395830185' pop_name=='e5Rbp4' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 2.5 0.000117310806903 "[""basal"", ""apical""]"
764 node_type_id=='469798159' pop_name=='e5Rbp4' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 2.5 0.0001150467623279 "[""basal"", ""apical""]"
765 node_type_id=='476126528' pop_name=='e5Rbp4' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 2.5 0.000119639385375 "[""basal"", ""apical""]"
766 node_type_id=='476218657' pop_name=='e5Rbp4' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 2.5 0.000142022745099 "[""basal"", ""apical""]"
767 node_type_id=='314900022' pop_name=='e23Cux2' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.6 0.000298190686091 "[""basal"", ""apical""]"
768 node_type_id=='348592897' pop_name=='e23Cux2' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.6 0.0007913455677749 "[""basal"", ""apical""]"
769 node_type_id=='395830185' pop_name=='e23Cux2' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.6 0.000528757474933 "[""basal"", ""apical""]"
770 node_type_id=='469798159' pop_name=='e23Cux2' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.6 0.000529946411713 "[""basal"", ""apical""]"
771 node_type_id=='476126528' pop_name=='e23Cux2' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.6 0.0005417938440859 "[""basal"", ""apical""]"
772 node_type_id=='476218657' pop_name=='e23Cux2' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.6 0.00064886864563 "[""basal"", ""apical""]"
773 node_type_id=='314900022' pop_name=='i6Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 3.97112955008e-05 "[""somatic"", ""basal"", ""apical""]"
774 node_type_id=='348592897' pop_name=='i6Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 8.713254762100001e-05 "[""somatic"", ""basal"", ""apical""]"
775 node_type_id=='395830185' pop_name=='i6Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 5.33615801095e-05 "[""somatic"", ""basal"", ""apical""]"
776 node_type_id=='469798159' pop_name=='i6Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 4.41588624888e-05 "[""somatic"", ""basal"", ""apical""]"
777 node_type_id=='476126528' pop_name=='i6Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 0.00010231381747 "[""somatic"", ""basal"", ""apical""]"
778 node_type_id=='476218657' pop_name=='i6Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 7.85676054795e-05 "[""somatic"", ""basal"", ""apical""]"
779 node_type_id=='314900022' pop_name=='e4Scnn1a' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000204331555935 "[""basal"", ""apical""]"
780 node_type_id=='348592897' pop_name=='e4Scnn1a' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000569549322036 "[""basal"", ""apical""]"
781 node_type_id=='395830185' pop_name=='e4Scnn1a' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000368562946667 "[""basal"", ""apical""]"
782 node_type_id=='469798159' pop_name=='e4Scnn1a' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000358115272925 "[""basal"", ""apical""]"
783 node_type_id=='476126528' pop_name=='e4Scnn1a' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000377164900378 "[""basal"", ""apical""]"
784 node_type_id=='476218657' pop_name=='e4Scnn1a' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.00045218056914 "[""basal"", ""apical""]"
785 node_type_id=='314900022' pop_name=='i23Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 1.80677692661e-05 "[""somatic"", ""basal"", ""apical""]"
786 node_type_id=='348592897' pop_name=='i23Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 3.90405236445e-05 "[""somatic"", ""basal"", ""apical""]"
787 node_type_id=='395830185' pop_name=='i23Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 2.4299150416e-05 "[""somatic"", ""basal"", ""apical""]"
788 node_type_id=='469798159' pop_name=='i23Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 2.0404467197000006e-05 "[""somatic"", ""basal"", ""apical""]"
789 node_type_id=='476126528' pop_name=='i23Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 4.61244971759e-05 "[""somatic"", ""basal"", ""apical""]"
790 node_type_id=='476218657' pop_name=='i23Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 3.57066333628e-05 "[""somatic"", ""basal"", ""apical""]"
791 node_type_id=='314900022' pop_name=='e4other' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000204331555935 "[""basal"", ""apical""]"
792 node_type_id=='348592897' pop_name=='e4other' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000569549322036 "[""basal"", ""apical""]"
793 node_type_id=='395830185' pop_name=='e4other' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000368562946667 "[""basal"", ""apical""]"
794 node_type_id=='469798159' pop_name=='e4other' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000358115272925 "[""basal"", ""apical""]"
795 node_type_id=='476126528' pop_name=='e4other' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000377164900378 "[""basal"", ""apical""]"
796 node_type_id=='476218657' pop_name=='e4other' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.00045218056914 "[""basal"", ""apical""]"
797 node_type_id=='314900022' pop_name=='i4Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 6.73827959215e-05 "[""somatic"", ""basal"", ""apical""]"
798 node_type_id=='348592897' pop_name=='i4Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 0.0001463258610539 "[""somatic"", ""basal"", ""apical""]"
799 node_type_id=='395830185' pop_name=='i4Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 9.05993147565e-05 "[""somatic"", ""basal"", ""apical""]"
800 node_type_id=='469798159' pop_name=='i4Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 7.56448462585e-05 "[""somatic"", ""basal"", ""apical""]"
801 node_type_id=='476126528' pop_name=='i4Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 0.000172531236896 "[""somatic"", ""basal"", ""apical""]"
802 node_type_id=='476218657' pop_name=='i4Pvalb' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[0.0, 50.0]" 0.9 0.000133216094075 "[""somatic"", ""basal"", ""apical""]"
803 node_type_id=='314900022' pop_name=='e4Rorb' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000204331555935 "[""basal"", ""apical""]"
804 node_type_id=='314900022' pop_name=='LIFe4Rorb' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000204331555935 "[""basal"", ""apical""]"
805 node_type_id=='348592897' pop_name=='e4Rorb' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000569549322036 "[""basal"", ""apical""]"
806 node_type_id=='348592897' pop_name=='LIFe4Rorb' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000569549322036 "[""basal"", ""apical""]"
807 node_type_id=='395830185' pop_name=='e4Rorb' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000368562946667 "[""basal"", ""apical""]"
808 node_type_id=='395830185' pop_name=='LIFe4Rorb' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000368562946667 "[""basal"", ""apical""]"
809 node_type_id=='469798159' pop_name=='e4Rorb' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000358115272925 "[""basal"", ""apical""]"
810 node_type_id=='469798159' pop_name=='LIFe4Rorb' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000358115272925 "[""basal"", ""apical""]"
811 node_type_id=='476126528' pop_name=='e4Rorb' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000377164900378 "[""basal"", ""apical""]"
812 node_type_id=='476126528' pop_name=='LIFe4Rorb' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000377164900378 "[""basal"", ""apical""]"
813 node_type_id=='476218657' pop_name=='e4Rorb' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.00045218056914 "[""basal"", ""apical""]"
814 node_type_id=='476218657' pop_name=='LIFe4Rorb' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.00045218056914 "[""basal"", ""apical""]"
815 node_type_id=='314900022' pop_name=='i4Htr3a' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 3.2500000000000004e-05 "[""basal"", ""apical""]"
816 node_type_id=='348592897' pop_name=='i4Htr3a' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 9.14176518215e-05 "[""basal"", ""apical""]"
817 node_type_id=='395830185' pop_name=='i4Htr3a' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 4.93187421797e-05 "[""basal"", ""apical""]"
818 node_type_id=='469798159' pop_name=='i4Htr3a' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 3.6603054739e-05 "[""basal"", ""apical""]"
819 node_type_id=='476126528' pop_name=='i4Htr3a' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 8.48417037625e-05 "[""basal"", ""apical""]"
820 node_type_id=='476218657' pop_name=='i4Htr3a' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 7.548234595199999e-05 "[""basal"", ""apical""]"
821 node_type_id=='314900022' pop_name=='i4Sst' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 1e+20]" 1.5 3.53326862104e-05 "[""basal"", ""apical""]"
822 node_type_id=='348592897' pop_name=='i4Sst' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 1e+20]" 1.5 0.000112123325768 "[""basal"", ""apical""]"
823 node_type_id=='395830185' pop_name=='i4Sst' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 1e+20]" 1.5 5.2473406685e-05 "[""basal"", ""apical""]"
824 node_type_id=='469798159' pop_name=='i4Sst' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 1e+20]" 1.5 3.68951477266e-05 "[""basal"", ""apical""]"
825 node_type_id=='476126528' pop_name=='i4Sst' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 1e+20]" 1.5 0.000111086202169 "[""basal"", ""apical""]"
826 node_type_id=='476218657' pop_name=='i4Sst' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 1e+20]" 1.5 0.000103971744713 "[""basal"", ""apical""]"
827 node_type_id=='314900022' pop_name=='e4Nr5a1' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000204331555935 "[""basal"", ""apical""]"
828 node_type_id=='348592897' pop_name=='e4Nr5a1' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000569549322036 "[""basal"", ""apical""]"
829 node_type_id=='395830185' pop_name=='e4Nr5a1' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000368562946667 "[""basal"", ""apical""]"
830 node_type_id=='469798159' pop_name=='e4Nr5a1' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000358115272925 "[""basal"", ""apical""]"
831 node_type_id=='476126528' pop_name=='e4Nr5a1' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.000377164900378 "[""basal"", ""apical""]"
832 node_type_id=='476218657' pop_name=='e4Nr5a1' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 1.3 0.00045218056914 "[""basal"", ""apical""]"
833 node_type_id=='314900022' pop_name=='e5noRbp4' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 2.5 6.44636908516e-05 "[""basal"", ""apical""]"
834 node_type_id=='348592897' pop_name=='e5noRbp4' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 2.5 0.000175407921474 "[""basal"", ""apical""]"
835 node_type_id=='395830185' pop_name=='e5noRbp4' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 2.5 0.000117310806903 "[""basal"", ""apical""]"
836 node_type_id=='469798159' pop_name=='e5noRbp4' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 2.5 0.0001150467623279 "[""basal"", ""apical""]"
837 node_type_id=='476126528' pop_name=='e5noRbp4' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 2.5 0.000119639385375 "[""basal"", ""apical""]"
838 node_type_id=='476218657' pop_name=='e5noRbp4' AMPA_ExcToExc.json exp2syn 30.0 DirectionRule_EE "[0.0, 200.0]" 2.5 0.000142022745099 "[""basal"", ""apical""]"
839 node_type_id=='314900022' pop_name=='LIFi23Htr3a' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.0 "[""basal"", ""apical""]"
840 node_type_id=='395830185' pop_name=='LIFi23Htr3a' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.0 "[""basal"", ""apical""]"
841 node_type_id=='469798159' pop_name=='LIFi23Htr3a' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.0 "[""basal"", ""apical""]"
842 node_type_id=='476126528' pop_name=='LIFi23Htr3a' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.0 "[""basal"", ""apical""]"
843 node_type_id=='476218657' pop_name=='LIFi23Htr3a' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 0.0 "[""basal"", ""apical""]"
844 node_type_id=='314900022' pop_name=='i23Htr3a' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 1e-05 "[""basal"", ""apical""]"
845 node_type_id=='314900022' pop_name=='e4Rorb' GABA_InhToExc.json exp2syn 30.0 DirectionRule_EE "[50.0, 300.0]" 1.5 1e-05 "[""basal"", ""apical""]"
846 node_type_id=='348592897' pop_name=='i23Htr3a' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 2.81285082528e-05 "[""basal"", ""apical""]"
847 node_type_id=='348592897' pop_name=='e4Rorb' GABA_InhToExc.json exp2syn 30.0 DirectionRule_EE "[50.0, 300.0]" 1.5 2.81285082528e-05 "[""basal"", ""apical""]"
848 node_type_id=='395830185' pop_name=='i23Htr3a' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 1.51749975938e-05 "[""basal"", ""apical""]"
849 node_type_id=='395830185' pop_name=='e4Rorb' GABA_InhToExc.json exp2syn 30.0 DirectionRule_EE "[50.0, 300.0]" 1.5 1.51749975938e-05 "[""basal"", ""apical""]"
850 node_type_id=='469798159' pop_name=='i23Htr3a' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 1.12624783812e-05 "[""basal"", ""apical""]"
851 node_type_id=='469798159' pop_name=='e4Rorb' GABA_InhToExc.json exp2syn 30.0 DirectionRule_EE "[50.0, 300.0]" 1.5 1.12624783812e-05 "[""basal"", ""apical""]"
852 node_type_id=='476126528' pop_name=='i23Htr3a' GABA_InhToExc.json exp2syn 90.0 DirectionRule_others "[50.0, 300.0]" 1.5 2.61051396193e-05 "[""basal"", ""apical""]"
