edge_type_id target_query source_query model_template distance_range syn_weight dynamics_params delay target_sections
100 pop_name=='e23Cux2' pop_name=='e23Cux2' exp2syn "[0.0, 150.0]" 100 AMPA_ExcToExc.json 1.6 "['basal', 'apical']"
