timestamps population node_ids
68.20000000009827 mcortex 0
2239.899999999483 mcortex 0
2213.199999999386 mcortex 0
2157.099999999182 mcortex 0
2090.6999999989403 mcortex 0
2073.1999999988766 mcortex 0
2008.2999999988208 mcortex 0
1982.7999999988444 mcortex 0
1947.6999999988764 mcortex 0
1896.499999998923 mcortex 0
1819.6999999989928 mcortex 0
1799.8999999990108 mcortex 0
1743.699999999062 mcortex 0
1725.2999999990786 mcortex 0
1589.3999999992022 mcortex 0
1572.2999999992178 mcortex 0
2271.3999999995976 mcortex 0
1553.299999999235 mcortex 0
2324.799999999792 mcortex 0
2365.2999999999392 mcortex 0
2884.100000001826 mcortex 0
2851.500000001708 mcortex 0
2816.800000001582 mcortex 0
2795.5000000015043 mcortex 0
2782.200000001456 mcortex 0
2751.500000001344 mcortex 0
2734.000000001281 mcortex 0
2700.7000000011594 mcortex 0
2629.2000000008998 mcortex 0
2567.500000000675 mcortex 0
2521.5000000005075 mcortex 0
2500.3000000004304 mcortex 0
2468.2000000003136 mcortex 0
2447.8000000002394 mcortex 0
2388.900000000025 mcortex 0
2345.8999999998687 mcortex 0
1524.799999999261 mcortex 0
1496.199999999287 mcortex 0
1473.199999999308 mcortex 0
654.2000000000528 mcortex 0
637.1000000000683 mcortex 0
556.5000000001417 mcortex 0
523.5000000001717 mcortex 0
482.20000000017535 mcortex 0
448.7000000001677 mcortex 0
406.3000000001581 mcortex 0
390.4000000001545 mcortex 0
352.800000000146 mcortex 0
290.6000000001318 mcortex 0
224.80000000011685 mcortex 0
170.9000000001046 mcortex 0
126.90000000009492 mcortex 0
98.70000000009654 mcortex 0
80.60000000009757 mcortex 0
678.4000000000308 mcortex 0
702.400000000009 mcortex 0
738.9999999999757 mcortex 0
758.399999999958 mcortex 0
1416.1999999993598 mcortex 0
1395.2999999993788 mcortex 0
1373.3999999993987 mcortex 0
1340.7999999994283 mcortex 0
1327.99999999944 mcortex 0
1259.9999999995018 mcortex 0
1250.4999999995105 mcortex 0
2893.9000000018623 mcortex 0
1224.9999999995337 mcortex 0
1133.299999999617 mcortex 0
955.4999999997788 mcortex 0
938.4999999997942 mcortex 0
883.0999999998446 mcortex 0
862.4999999998633 mcortex 0
849.2999999998754 mcortex 0
790.1999999999291 mcortex 0
1188.4999999995669 mcortex 0
2953.6000000020795 mcortex 0
