% Model:              ex_vivo_config_full_model.mph
% Version:            COMSOL 6.1.0.346
% Date:               Nov 24 2023, 14:29
% Dimension:          3
% Nodes:              47269
% Expressions:        1
% Description:        Electric potential
% Length unit:        µm
% x                       y                        z                        V (V)
-239.907687566204         849.9999999999999        815.4410633295633        0.02558642171879155
-269.55263863015          809.4726119521157        919.6955736597724        0.02047386240274784
-411.13784827678194       993.0645753865819        870.4657302102008        0.01324332248521372
-454.8589349076834        849.9999999999997        718.0537626743395        0.024095056780881988
-360.79019076164326       671.8678464239563        769.6300658434394        0.03240200851600252
-188.13288510113108       684.8076449285693        828.9185831814391        0.033131194616179534
-580.8654907773085        736.3401440071202        884.3121813056852        0.015913813301760175
4.898587196589411E-14     849.9999999999999        850                      0.025441210950322663
164.24507567121555        831.3044812474848        1023.3919972695226       0.015309633057702393
-38.615122291010074       704.7438588609072        1023.041380662645        0.01938500717510494
153.1135359648438         692.0313111902834        836.0958348803932        0.030708793754843484
228.70570367780846        849.9999999999997        818.6517845218211        0.02375969717650161
308.59510919924764        602.3296806228211        1014.8981892918458       0.017244536552931282
-411.82856898042854       843.7183358915859        1649.362673814201        0
6.404252109725526E-14     695.8937408213402        1699.9999999999998       0
-277.43513809215403       898.6365181610443        1220.9208263472597       0.007297443709349789
9.797174393178822E-14     1249.9999999999998       1700                     0
-652.8062049457336        1249.9999999999998       1569.6608865137653       0
163.03821687062688        759.4364526981278        1429.1602096565314       0.004488689853721879
475.6417650376215         879.2937509009151        1632.1044425378834       0
488.1521637881505         567.9403153370257        1628.4064188613809       0
405.48317981945956        778.3587570441467        1206.583083127347        0.007711968943094031
-717.3946591163169        901.1072933119748        1075.8002183903438       0.005917655817116171
-641.2633435203143        1249.9999999999995       955.1022337591631        0
-1202.080736583376        1249.9999999999995       1202.082319450363        0
-211.8826830040923        1249.999999999999        1119.079948373197        0
-164.90754529340168       1012.8152292595007       873.4703563622252        0.016098949018240445
175.7079690488487         949.9999999999994        690.588878039298         0.03362739229514485
80.73917351809189         849.9999999999995        648.7441564243578        0.05680692508874717
-95.89577026219979        849.9999999999998        655.8539411520666        0.057225563533364825
-39.660653675194915       971.7935555793922        707.8589469153293        0.03372157223431438
891.4623452784382         743.8798844735649        1447.5133460354227       0
652.8078435022458         1249.999999999999        1569.6602050855001       0
593.3872602883897         965.402862007362         1061.3338931884655       0.0057982554198633
335.3245946012976         677.423763187378         781.0617237168107        0.02844308256361714
424.6227863669299         814.179378522073         965.7733923412328        0.013666704708423887
-218.1726577134213        1049.9999999999998       707.3324256372456        0.02203139458132231
-268.8644584423654        849.9999999999997        596.962948042043         0.05745163782783513
308.7553984036775         303.7225530137571        1671.7266833895383       0
3.344169398812758E-14     596.1443088964263        849.9999999999999        0.035787968344198236
-103.47852271772085       523.8069507396056        1049.7097844155685       0.019518587447596117
-291.76994950531264       630.1279617677332        991.8778094033837        0.020111452322459127
-560.8195983786298        714.8131686610171        1344.3274350447236       0.004352407771775109
-829.1662199818909        756.6950393489819        1484.0766084137776       0
-451.2066964492614        456.1012861447817        1639.027918334322        0
-227.7132029703359        515.3086863566892        1279.8846893404684       0.009066281181477582
154.37769920183877        449.9334309550917        1260.8633416947691       0.0095997640856886
3.392922283453301E-14     204.1062591786606        1699.9999999999995       0
-415.9996127613383        62.16003443955372        1648.3156015103464       0
-632.8657527043645        1026.185318383161        704.5882329854411        0.011392601982705532
-648.6726662664873        849.9999999999997        549.2913270920074        0.021142468884044863
-409.69890298600995       1049.9999999999998       596.9019550964556        0.02185587465060844
-413.4976247838696        849.9999999999997        479.62257050319397       0.0553840764750473
-553.2679989637469        680.6449816590821        645.2863870582204        0.028590232515355245
-779.3499343200428        735.597341562659         758.6473206321537        0.013388804836430849
-236.69945061099918       461.16239615783735       816.3782028450115        0.036223326730372866
-449.6255480531512        527.350306993065         721.3437921947502        0.03439849542358822
-471.7857486289664        541.9213420860391        933.4744013910212        0.019284534325848316
-645.724959979455         555.67291234687          833.8175956986571        0.017529412847742645
-893.1315961154254        989.4392578925936        825.0542028257198        0.005414003669003099
-1346.9657615751821       659.4825470652901        1037.1515015388          0
-1569.6602050735626       1249.999999999999        652.8078435309508        0
-1130.8554053317841       795.946886526039         589.97272365747          0.006351352624865581
-706.8720466469335        622.6802880142408        1050.5705999370307       0.009187286584936309
-1678.8032320661662       927.5353476409507        267.61858680628484       0
-1612.0069622105034       586.9673386155762        539.845861135254         0
565.9319644479232         333.8289005535885        1142.2187289036638       0.008055703793860733
732.5874275061393         162.23579639043908       1534.0520398799827       0
211.70703857903575        426.30060420149556       823.2132954563444        0.032726953932655886
177.29575087359953        344.56261381142076       1043.4735674118635       0.01692285830140875
399.276501389707          505.4220047167379        750.3854179273442        0.030450083295090306
559.5147361473347         688.7186770176296        816.96127203684          0.017372809170908218
482.6042329188151         419.6254526351632        946.3020734155041        0.015824660526998605
252.487865244159          849.9999999999995        603.8541440149103        0.05110267582402277
443.7623929144002         849.9999999999994        724.9637015551183        0.020956829147175185
235.2698122311368         1049.9999999999995       973.9306373521255        0.009085227509054024
339.51610257276855        949.9999999999994        849.4471694536219        0.015959889368991134
98.92807285353838         1049.9999999999995       777.3236120636859        0.018612301737001572
241.8339207844651         1249.999999999999        1129.2094901824298       0
814.2423152638623         820.2315915847164        886.5200505223263        0.0075204559107325
1202.082319474134         1249.9999999999995       1202.0807365596052       0
659.8752843276085         1249.9999999999989       959.5740688588389        0
-533.7285338852649        849.9999999999998        323.7125475800075        0.0489384440939511
-554.4234654594436        1046.5132370273682       450.03922715127396       0.020341479206912833
-794.6379610750646        849.9999999999997        301.7420744405794        0.018803374907752426
-825.3352817488916        926.1853183831611        557.008292657503         0.011995174500759346
-1215.833271698894        1249.9999999999995       251.68017170759683       0
-1700                     1249.9999999999998       9.797174393178822E-14    0
-1206.282840398439        911.2856975480182        155.0301519998063        0.005668072659355666
-988.4365300863486        1249.9999999999995       607.5921359988074        0
964.4217543055153         438.892837315557         856.6927202328553        0.0068317402918010766
1393.7580516912344        205.4007657362553        973.3645223377794        0
1461.2858789174222        787.1272580222785        868.7022390189502        0
1012.2293520215982        828.8371388455622        621.857046254473         0.0068782154762342404
543.4606407089976         575.525600602612         653.5675420338476        0.026453965761208304
646.9456672443514         849.9999999999998        551.324315738886         0.01790276911408533
653.41047578598           1049.9999999999993       755.4491922988624        0.007548275883605488
844.837957197166          525.2643247217458        601.0747312159162        0.013709712111943738
-1650.367820861548        844.1986188551872        -407.7818728986168       0
-1569.6608864723469       1249.9999999999989       -652.806205045326        0
-1151.823956640091        1249.9999999999995       -143.6034068458243       0
-850                      849.9999999999999        4.898587196589411E-14    0.017304920104493034
-839.3294944246763        1015.6061021425495       -25.921629578973175      0.01337330241077741
-1231.0034811052517       582.2193131382883        269.922930567627         0.0074092820433216515
-1449.7815723382791       712.9404281627646        -202.52527356044214      0.003172950052008272
-1700                     695.8937408213416        6.404252109725535E-14    0
-823.1381081038797        654.937960601699         211.9991862889224        0.022090585356224882
-1039.5777097296254       676.1150273411178        85.58689190098328        0.012916034549845716
-1400.2690825543193       379.2693240604811        359.6917259383951        0.003702050893653739
310.44459081165695        10.114807611468619       1671.4138195060439       0
199.0314708973125         49.966715477545876       1230.611983144414        0.006306443041549474
652.8078433822525         -350.00000000000006      1569.660205135402        0
200.21380254536027        239.19179666774977       826.0837931289583        0.024707620979331678
1.819281032428332E-14     347.11113991315483       849.9999999999997        0.03204613110117526
-201.16214623858298       256.2643805444521        825.8533713200466        0.027634288370967767
-103.99990319033455       201.59557856646586       1049.5789003775865       0.014815679765113113
-558.5759993090786        229.50390399872765       1128.9857946617951       0.008400827884965566
-379.86907277383074       242.88414227158984       977.4195829909207        0.015765906303836247
-915.9898523795742        202.74342745300314       1432.1182180035437       0
-999.7814015648163        175.08337339725415       1015.4798791870883       0.003940335848211447
-1440.9868038205536       120.66284279578065       901.9739637123814        0
-207.99980638066916       56.080017219776856       1249.1578007551732       0.0062671513227580125
-6.373979076312894E-30    -350.00000000000006      1700                     0
-652.8062048986582        -349.99999999999994      1569.6608865333421       0
-584.5778733119764        488.6655366794993        617.0645914602836        0.030780029711750354
-726.6465151522368        609.0558393741934        441.004356006956         0.025860569536082696
-978.824998128744         595.6375762562408        355.4636432872916        0.01431281278723162
-917.7230727904911        456.95645823400207       810.1402782360315        0.009859050031842028
-462.0306048437262        294.0000472048343        713.4617860738865        0.02769547063875109
-730.9060032042713        234.54171030104425       864.4708326304873        0.01145312397250057
-816.1613940475429        461.8024141117461        237.44594935768268       0.023804812452570462
-1128.5740989340482       291.23262845376337       569.7099565350321        0.007214646060806877
-1699.9999999999998       204.10625917865846       3.3929222834532886E-14   0
-1651.7226852005983       24.32855923794886        402.25883606668583       0
-1202.0807367173059       -349.9999999999999       1202.0823193164338       0
-1030.5303638614103       -29.383685773118295      600.1717288315297        0.005140355657820843
-1569.660205135402        -349.9999999999998       652.8078433822525        0
-1040.5017405526255       455.7590864632803        134.9614652838135        0.013541032808477663
243.68524259278612        -350                     1200.3606245940582       0
803.4158773273475         20.231591584716906       911.7356032916007        0.005318491312284525
1202.0823193164338        -350.00000000000006      1202.0807367173059       0
602.077186451251          -8.085549723205725       1076.1119516505253       0.0050708545679388995
638.222408454579          -350                     1010.0051743973876       0
463.85693425318544        322.70551324971075       712.2757503560231        0.024911375661411026
446.1679430695247         191.91445027679424       963.5244157356822        0.012584404051955935
716.2331402266508         356.58434820957217       762.8708912709183        0.013851521913548485
326.40392169112624        49.99999999999993        784.830102567701         0.014766526039716196
-849.9999999999998        577.4712876610002        3.2298301203808824E-14   0.02257795167760846
-1636.5635660972748       467.847760519426         -460.06488034077154      0
1569.6608864980155        1249.999999999999        652.8062049836044        0
522.1518806328205         1049.9999999999998       527.7817019814873        0.016780228941338033
402.95625697841143        849.9999999999998        499.20176871083135       0.04643128902844252
1016.0641164057029        1249.999999999999        649.6744337883687        0
-538.1410366321138        1049.9999999999998       78.58394423435473        0.03027219047248341
-591.2333602598028        849.9999999999998        111.14354095945696       0.04729382622471489
1012.8915599011805        -350.00000000000006      719.8034525184116        0
1321.1258667814493        128.65430098071903       591.9891411880137        0.002482007543479777
1569.6608865333421        -350.0000000000001       652.8062048986582        0
