edge_type_id target_query source_query target_sections model_template syn_weight distance_range dynamics_params delay
100 pop_name=='e23Cux2' pop_name=='e23Cux2' "['basal', 'apical']" exp2syn 100 "[0.0, 150.0]" AMPA_ExcToExc.json 1.6
