timestamps population node_ids
589.6000000001115 small_network 0
1060.2999999996837 small_network 10
1259.2999999995025 small_network 10
1485.9999999992965 small_network 10
1019.0999999997208 small_network 11
1253.199999999508 small_network 11
1411.7999999993638 small_network 11
1484.5999999992976 small_network 11
1034.399999999707 small_network 12
1246.0999999995145 small_network 12
1469.799999999311 small_network 12
1041.099999999701 small_network 13
1016.9999999997228 small_network 10
1249.1999999995116 small_network 13
1009.7999999997294 small_network 14
1049.799999999693 small_network 14
1254.4999999995068 small_network 14
1479.8999999993018 small_network 14
1021.5999999997186 small_network 15
1238.3999999995217 small_network 15
1310.0999999994565 small_network 15
1033.0999999997082 small_network 16
1222.299999999536 small_network 16
1260.3999999995017 small_network 16
1332.5999999994358 small_network 16
1317.4999999994495 small_network 13
1037.0999999997046 small_network 17
1306.09999999946 small_network 9
1013.499999999726 small_network 9
1290.0999999994744 small_network 1
1493.0999999992898 small_network 1
1023.1999999997172 small_network 2
1244.0999999995165 small_network 2
1315.1999999994516 small_network 2
1031.7999999997094 small_network 3
1242.3999999995178 small_network 3
1421.8999999993546 small_network 3
1024.399999999716 small_network 4
1071.0999999996736 small_network 4
1256.399999999505 small_network 4
1247.799999999513 small_network 9
1034.1999999997072 small_network 5
1267.0999999994954 small_network 5
1459.4999999993204 small_network 5
1029.1999999997115 small_network 6
1233.7999999995257 small_network 6
1280.599999999483 small_network 6
1038.0999999997036 small_network 7
1247.3999999995133 small_network 7
1309.9999999994563 small_network 7
1033.4999999997078 small_network 8
1238.799999999521 small_network 8
1278.9999999994843 small_network 8
1221.7999999995366 small_network 5
1241.9999999995182 small_network 1
1226.2999999995325 small_network 17
1030.5999999997105 small_network 18
1493.999999999289 small_network 26
1039.2999999997023 small_network 27
1242.7999999995177 small_network 27
1283.99999999948 small_network 27
1478.599999999303 small_network 27
1002.8999999997357 small_network 28
1239.6999999995203 small_network 28
1279.1999999994844 small_network 28
1470.2999999993106 small_network 28
1076.4999999996687 small_network 29
1265.9999999994964 small_network 29
1307.6999999994584 small_network 26
1481.5999999993005 small_network 29
1048.4999999996942 small_network 30
1240.7999999995193 small_network 30
1292.3999999994724 small_network 30
1006.799999999732 small_network 31
1033.9999999997074 small_network 31
1236.8999999995228 small_network 31
1277.299999999486 small_network 31
1030.8999999997102 small_network 32
1245.6999999995148 small_network 32
1309.4999999994568 small_network 32
1004.2999999997344 small_network 33
1016.3999999997234 small_network 30
1272.4999999994905 small_network 17
1239.6999999995203 small_network 26
1279.1999999994844 small_network 25
1233.399999999526 small_network 18
1309.4999999994568 small_network 18
1460.6999999993193 small_network 18
1078.5999999996668 small_network 19
1262.3999999994996 small_network 19
1495.7999999992874 small_network 19
1039.1999999997026 small_network 20
1237.2999999995225 small_network 20
1335.8999999994328 small_network 20
1025.9999999997146 small_network 21
1226.0999999995329 small_network 21
1044.6999999996976 small_network 26
1264.5999999994976 small_network 21
1269.0999999994935 small_network 22
1487.499999999295 small_network 22
1008.7999999997304 small_network 23
1250.99999999951 small_network 23
1277.0999999994865 small_network 23
1483.8999999992982 small_network 23
1026.4999999997142 small_network 24
1245.599999999515 small_network 24
1392.9999999993809 small_network 24
1036.499999999705 small_network 25
1234.6999999995248 small_network 25
1067.499999999677 small_network 22
1246.0999999995145 small_network 33
1033.399999999708 small_network 1
1228.99999999953 small_network 0
930.6999999998012 small_network 85
589.6000000001115 small_network 86
601.3000000001009 small_network 86
