% Model:              example_comsol.mph
% Version:            COMSOL 6.0.0.318
% Date:               Sep 12 2023, 13:13
% Dimension:          3
% Nodes:              17187
% Expressions:        1
% Description:        Electric potential
% Length unit:        µm
% x                       y                        z                        V (V)
15.628971581191145        301.809713575575         54.21591790765773        -5.566471172001034E-4
14.037514287969655        299.99999999999994       56.28797673161624        -6.028511115988494E-4
14.079585738498357        299.99999999999994       52.728311079931956       -5.526623392765747E-4
17.20372020235237         299.99999999999994       55.49296709734425        -6.028592584996059E-4
163.82166289742557        386.52038863269854       79.73943010510457        -3.213907217249151E-6
156.64256191960607        399.9999999999999        68.19919303596937        0
178.20130483767355        399.9999999999999        90.79809994790938        0
190.21130325903067        399.9999999999999        61.80339887498953        0
161.80339887498948        399.9999999999999        117.55705045849463       0
149.6185748909771         383.1855362612372        106.4020452935176        -4.485819643636799E-6
141.4213562373095         399.9999999999999        141.42135623730948       0
128.5749944205968         399.9999999999999        113.5557163342858        0
146.709814547599          399.9999999999999        90.99247680471663        0
111.80634760256082        399.9999999999999        131.08792813447562       0
117.55705045849461        399.9999999999999        161.80339887498948       0
99.20445424155568         374.04451640505175       136.34814317307448       -1.9200939268701143E-5
129.8896096660367         372.464224939054         152.08119312000622       0
118.11114458230185        381.5797692579836        125.83007557259658       -1.0418398503094041E-5
152.0811931200061         372.464224939054         129.88960966603682       0
124.41594156204286        363.1595385159673        120.57222301071754       -1.9587565515091367E-5
169.7255566052474         372.6468957281039        105.79808805001608       0
183.62493375879006        372.52363183462717       79.2583352214766         0
159.58378878121246        372.8438364967506        87.23942415615792        -6.983719762105678E-6
104.49971294318973        372.464224939054         170.52803287081846       0
95.55113691187013         360.2766288745789        156.0681955412459        -1.6896313022467693E-5
116.62023695262336        342.7470619100877        162.47990747509053       0
82.10148712881802         367.0025801635297        161.1161531676363        -1.6814625102939374E-5
90.79809994790936         399.99999999999983       178.20130483767355       0
76.12498679545627         373.0818707760109        184.9459012397723        0
14.579111545440192        302.5390624999999        60.43682252739922        -6.148944901506001E-4
13.549643466306572        299.99999999999994       62.57790137820406        -6.991666928038873E-4
12.071860914233735        299.99999999999994       59.10760975688773        -6.48299833494839E-4
16.704306502719067        299.99999999999994       59.817612495369744       -6.54748617959394E-4
13.890732327108367        299.99999999999994       46.634388293961926       -4.914999262433706E-4
15.744774645693521        302.65192479626313       47.552840781702635       -4.858820989230571E-4
12.942591216170618        299.99999999999994       49.86937060862825        -5.110842440897642E-4
17.140940810765624        299.99999999999994       49.68099845105631        -5.390647031227517E-4
12.831171357656082        303.125                  50.641867848532414       -4.985413228557263E-4
10.000000000000012        300                      51.66666666666666        -5.096027275985582E-4
10.000000000000014        300                      48.33333333333334        -4.782878353739435E-4
12.351792368024704        304.2299482557508        56.426364064656745       -5.458892020953809E-4
10.000000000000014        300                      54.999999999999986       -5.530135329078937E-4
19.01991209781603         304.10156249999994       55.99337827709065        -5.395144878863977E-4
17.086362176646645        305.0781249999999        61.766035297910705       -5.702047302268624E-4
88.58892060269852         399.9999999999999        147.37018092448113       0
61.80339887498949         399.99999999999983       190.21130325903064       0
66.41524598884985         399.9999999999999        159.17799901165392       0
10.242277129432717        303.125                  52.947217540422166       -5.1428101469823E-4
8.54349297919922          302.6519775390625        56.19921822257107        -5.573956907566492E-4
7.466441735532348         299.99999999999994       52.52897775767066        -5.133765455831322E-4
8.174883992001114         299.99999999999994       59.032638833943764       -6.477160303672553E-4
6.000000000000011         300                      54.999999999999986       -5.480594339355593E-4
4.81069153264175          302.81379437311386       57.11302512935736        -5.700454783592047E-4
169.9751032409789         365.97229792563365       59.04069337318624        -7.961488725610915E-6
197.53766811902753        399.9999999999999        31.286893008046224       0
194.06629178875002        371.0859759523431        48.355706916182534       0
167.03763253412777        399.9999999999999        41.634309189652384       0
158.23982674565264        386.52038863269854       55.15753472597608        -5.290085252318173E-6
106.35315734410524        354.34082331862686       133.93029306598348       -3.059330809869544E-5
149.18136324001384        354.90035881352406       106.99915652613166       -1.2202856721879617E-5
141.17081456935995        343.72403031952274       141.67145483061643       0
134.66425091784518        338.2330876822359        120.58652914149049       -2.25508380705229E-5
177.57849803583002        346.8616533979294        92.01020071350084        0
160.92897557306298        343.42964510457364       118.75127292372271       0
152.86809265108022        339.8018992214393        95.75590208293268        -1.8104869486478E-5
112.44049612866016        331.4677328001704        132.23879454437696       -4.136198989513316E-5
130.25303088923           315.419408371523         151.77004956238662       0
164.8149143065372         347.8695252702562        69.52972166197804        -1.3837326078220741E-5
187.38834861832535        349.65749600971776       69.8971158353259         0
74.49107158318988         352.314356981063         165.33576827351587       -2.510998442525745E-5
89.27888185193346         343.08777857412053       178.96726308257752       0
86.60256088055054         348.0890328101036        141.60835821167333       -4.6836825339725935E-5
60.78141517731551         347.5944144301987        190.54033580594637       0
31.28689300804621         399.9999999999999        197.5376681190275        0
46.527281229895145        377.8601198376237        194.51275562634513       0
38.94710318218748         399.9999999999999        167.2113718804562        0
24.628531650092572        381.30624264550556       179.27855151929222       -1.0929418435133456E-5
13.664845383317004        399.9999999999999        171.7384597541238        0
0                         399.9999999999999        199.99999999999997       0
22.675869681846606        380.1995350486567        198.71035437080752       0
86.96643214487943         322.75226267949307       145.8763456494603        -6.515650420191287E-5
185.6368552490679         324.07034530084763       74.42417599971527        0
198.94390085069637        376.7245225078553        20.5261860633748         0
171.57581288950604        399.9999999999999        16.19292253361122        0
