% Model:              example_comsol.mph
% Version:            COMSOL 6.0.0.318
% Date:               Sep 12 2023, 13:13
% Dimension:          3
% Nodes:              17187
% Expressions:        1
% Description:        Electric potential
% Length unit:        µm
% x                       y                        z                        V (V)
15.628971581191145        301.809713575575         54.21591790765773        -3.109007632931942E-4
14.037514287969655        299.99999999999994       56.28797673161624        -3.6685133537628633E-4
14.079585738498357        299.99999999999994       52.728311079931956       -2.9664280964320037E-4
17.20372020235237         299.99999999999994       55.49296709734425        -3.6034947723063494E-4
163.82166289742557        386.52038863269854       79.73943010510457        -8.237814986900091E-7
156.64256191960607        399.9999999999999        68.19919303596937        0
178.20130483767355        399.9999999999999        90.79809994790938        0
190.21130325903067        399.9999999999999        61.80339887498953        0
161.80339887498948        399.9999999999999        117.55705045849463       0
149.6185748909771         383.1855362612372        106.4020452935176        -1.9181408686697467E-6
141.4213562373095         399.9999999999999        141.42135623730948       0
128.5749944205968         399.9999999999999        113.5557163342858        0
146.709814547599          399.9999999999999        90.99247680471663        0
111.80634760256082        399.9999999999999        131.08792813447562       0
117.55705045849461        399.9999999999999        161.80339887498948       0
99.20445424155568         374.04451640505175       136.34814317307448       -1.210208602927948E-5
129.8896096660367         372.464224939054         152.08119312000622       0
118.11114458230185        381.5797692579836        125.83007557259658       -5.884042939509346E-6
152.0811931200061         372.464224939054         129.88960966603682       0
124.41594156204286        363.1595385159673        120.57222301071754       -1.0795943114091864E-5
169.7255566052474         372.6468957281039        105.79808805001608       0
183.62493375879006        372.52363183462717       79.2583352214766         0
159.58378878121246        372.8438364967506        87.23942415615792        -2.221111854739148E-6
104.49971294318973        372.464224939054         170.52803287081846       0
95.55113691187013         360.2766288745789        156.0681955412459        -1.1547435388613556E-5
116.62023695262336        342.7470619100877        162.47990747509053       0
82.10148712881802         367.0025801635297        161.1161531676363        -1.1790418803425285E-5
90.79809994790936         399.99999999999983       178.20130483767355       0
76.12498679545627         373.0818707760109        184.9459012397723        0
14.579111545440192        302.5390624999999        60.43682252739922        -4.017085982784909E-4
13.549643466306572        299.99999999999994       62.57790137820406        -4.927822816293498E-4
12.071860914233735        299.99999999999994       59.10760975688773        -4.276929053537801E-4
16.704306502719067        299.99999999999994       59.817612495369744       -4.3484681066427563E-4
13.890732327108367        299.99999999999994       46.634388293961926       -1.9499806592619817E-4
15.744774645693521        302.65192479626313       47.552840781702635       -2.0113272602567903E-4
12.942591216170618        299.99999999999994       49.86937060862825        -2.388775047881667E-4
17.140940810765624        299.99999999999994       49.68099845105631        -2.6116843227426797E-4
12.831171357656082        303.125                  50.641867848532414       -2.3532041194405305E-4
10.000000000000012        300                      51.66666666666666        -2.516190602571264E-4
10.000000000000014        300                      48.33333333333334        -1.9870383797381913E-4
12.351792368024704        304.2299482557508        56.426364064656745       -3.162759159681318E-4
10.000000000000014        300                      54.999999999999986       -3.140635864461941E-4
19.01991209781603         304.10156249999994       55.99337827709065        -3.0758333990613124E-4
17.086362176646645        305.0781249999999        61.766035297910705       -3.665451987188267E-4
88.58892060269852         399.9999999999999        147.37018092448113       0
61.80339887498949         399.99999999999983       190.21130325903064       0
66.41524598884985         399.9999999999999        159.17799901165392       0
10.242277129432717        303.125                  52.947217540422166       -2.6540830043130805E-4
8.54349297919922          302.6519775390625        56.19921822257107        -3.259065190190023E-4
7.466441735532348         299.99999999999994       52.52897775767066        -2.6128767058681066E-4
8.174883992001114         299.99999999999994       59.032638833943764       -4.288449750289531E-4
6.000000000000011         300                      54.999999999999986       -3.1011284354917065E-4
4.81069153264175          302.81379437311386       57.11302512935736        -3.436766187367514E-4
169.9751032409789         365.97229792563365       59.04069337318624        -8.924495519760611E-7
197.53766811902753        399.9999999999999        31.286893008046224       0
194.06629178875002        371.0859759523431        48.355706916182534       0
167.03763253412777        399.9999999999999        41.634309189652384       0
158.23982674565264        386.52038863269854       55.15753472597608        -4.94219480554503E-7
106.35315734410524        354.34082331862686       133.93029306598348       -1.9387927144182285E-5
149.18136324001384        354.90035881352406       106.99915652613166       -5.580116662473262E-6
141.17081456935995        343.72403031952274       141.67145483061643       0
134.66425091784518        338.2330876822359        120.58652914149049       -1.2631882572976361E-5
177.57849803583002        346.8616533979294        92.01020071350084        0
160.92897557306298        343.42964510457364       118.75127292372271       0
152.86809265108022        339.8018992214393        95.75590208293268        -7.513588484454343E-6
112.44049612866016        331.4677328001704        132.23879454437696       -2.690491072555282E-5
130.25303088923           315.419408371523         151.77004956238662       0
164.8149143065372         347.8695252702562        69.52972166197804        -3.0331991051902665E-6
187.38834861832535        349.65749600971776       69.8971158353259         0
74.49107158318988         352.314356981063         165.33576827351587       -1.836793120339124E-5
89.27888185193346         343.08777857412053       178.96726308257752       0
86.60256088055054         348.0890328101036        141.60835821167333       -3.2312330071639595E-5
60.78141517731551         347.5944144301987        190.54033580594637       0
31.28689300804621         399.9999999999999        197.5376681190275        0
46.527281229895145        377.8601198376237        194.51275562634513       0
38.94710318218748         399.9999999999999        167.2113718804562        0
24.628531650092572        381.30624264550556       179.27855151929222       -8.20529902890725E-6
13.664845383317004        399.9999999999999        171.7384597541238        0
0                         399.9999999999999        199.99999999999997       0
22.675869681846606        380.1995350486567        198.71035437080752       0
86.96643214487943         322.75226267949307       145.8763456494603        -4.781102850172431E-5
185.6368552490679         324.07034530084763       74.42417599971527        0
198.94390085069637        376.7245225078553        20.5261860633748         0
171.57581288950604        399.9999999999999        16.19292253361122        0
199.99999999999997        399.9999999999999        6.123233995736765E-14    0
163.95054280633687        379.71048200831996       27.50798702925355        1.3108403260893857E-6
175.79425132191508        359.91542254103604       16.379458434541917       2.6277654848248464E-6
198.64759871086332        351.95734685305587       23.219205981424416       0
102.98931387336397        310.1170043697198        171.44445522644853       0
105.92809713625971        299.14668860925434       139.033264343172         -4.588273854301569E-5
120.57004199005853        290.58367303274713       159.5708775889746        0
87.33030340920834         297.41549254888247       150.14433308724728       -6.027809964410825E-5
7.298374101728379         305.261288748847         57.30967515269604        -3.203879484482167E-4
9.50758756139071          302.66388317144936       60.41054025355337        -4.1013856587051445E-4
10.08543212483618         299.99999999999994       62.995933959498565       -5.16752587566403E-4
7.118697899786004         303.4988929594707        61.04522214760201        -4.101494499528686E-4
4.203540517836013         299.99999999999994       58.897894582725804       -4.3069245215748316E-4
2.000000000000007         300                      54.999999999999986       -3.0971168573161125E-4
6.104837953142173         299.99999999999994       63.14791518837864        -5.36650237298257E-4
53.11527127217073         369.70052761281454       173.1085145453996        -1.257529991768458E-5
11.849595180496642        303.125                  45.99601893111452        -1.6511223184622551E-4
7.490586360192772         302.73742675781244       47.835027184350565       -1.8276002356798398E-4
10.000000000000012        300                      44.999999999999986       -1.4959266631305474E-4
14.068988096627333        299.99999999999994       42.87653969389559        -1.386012316661427E-4
16.429272204255717        299.99999999999994       43.86187222943604        -1.6486908552327813E-4
14.634588956380988        305.4687499999999        42.59479153021448        -1.176489572934573E-4
0.4071615158597885        299.99999999999994       58.79803607085378        -4.292385337515366E-4
0.355075128115766         302.93579101562494       56.93611181697399        -3.396386891214437E-4
-1.9999999999999944       300                      54.999999999999986       -3.0869989625945636E-4
10.812297400486303        309.14723374826303       61.288130898780786       -3.194320912858761E-4
5.65335408570507          305.5877685546874        53.20559957581603        -2.514521197880571E-4
16.564425882991095        299.99999999999994       41.22254121325544        -1.2469686731453824E-4
175.22863955397702        348.5524100416001        43.45712877535493        1.9516206510600798E-7
194.1320063847863         337.6838560665603        48.09120602581398        0
155.69408817484586        333.1603314632346        78.27563669065395        -7.548170891226509E-6
151.19933158130183        315.48429008989837       130.91509511652023       0
123.60360282353132        311.5821452246095        127.432583201669         -2.7232374742806318E-5
135.67343485836625        317.7301205710034        114.7333554343261        -1.9490230166325677E-5
171.1690007957623         311.6195426713808        103.44647488716242       0
