% Model:              example_comsol.mph
% Version:            COMSOL 6.0.0.318
% Date:               Sep 12 2023, 13:13
% Dimension:          3
% Nodes:              17187
% Expressions:        1
% Description:        Electric potential
% Length unit:        µm
% x                       y                        z                        V (V)
15.628971581191145        301.809713575575         54.21591790765773        2.4576588351032626E-4
14.037514287969655        299.99999999999994       56.28797673161624        2.3602244910679495E-4
14.079585738498357        299.99999999999994       52.728311079931956       2.5603741204128675E-4
17.20372020235237         299.99999999999994       55.49296709734425        2.425312216011609E-4
163.82166289742557        386.52038863269854       79.73943010510457        2.3901179614673335E-6
156.64256191960607        399.9999999999999        68.19919303596937        0
178.20130483767355        399.9999999999999        90.79809994790938        0
190.21130325903067        399.9999999999999        61.80339887498953        0
161.80339887498948        399.9999999999999        117.55705045849463       0
149.6185748909771         383.1855362612372        106.4020452935176        2.5676824735440584E-6
141.4213562373095         399.9999999999999        141.42135623730948       0
128.5749944205968         399.9999999999999        113.5557163342858        0
146.709814547599          399.9999999999999        90.99247680471663        0
111.80634760256082        399.9999999999999        131.08792813447562       0
117.55705045849461        399.9999999999999        161.80339887498948       0
99.20445424155568         374.04451640505175       136.34814317307448       7.098958970779545E-6
129.8896096660367         372.464224939054         152.08119312000622       0
118.11114458230185        381.5797692579836        125.83007557259658       4.53441259349739E-6
152.0811931200061         372.464224939054         129.88960966603682       0
124.41594156204286        363.1595385159673        120.57222301071754       8.791720170350624E-6
169.7255566052474         372.6468957281039        105.79808805001608       0
183.62493375879006        372.52363183462717       79.2583352214766         0
159.58378878121246        372.8438364967506        87.23942415615792        4.762602065523931E-6
104.49971294318973        372.464224939054         170.52803287081846       0
95.55113691187013         360.2766288745789        156.0681955412459        5.348923863735694E-6
116.62023695262336        342.7470619100877        162.47990747509053       0
82.10148712881802         367.0025801635297        161.1161531676363        5.024223029654926E-6
90.79809994790936         399.99999999999983       178.20130483767355       0
76.12498679545627         373.0818707760109        184.9459012397723        0
14.579111545440192        302.5390624999999        60.43682252739922        2.132100428793203E-4
13.549643466306572        299.99999999999994       62.57790137820406        2.0641090239729884E-4
12.071860914233735        299.99999999999994       59.10760975688773        2.2063297991927776E-4
16.704306502719067        299.99999999999994       59.817612495369744       2.1992625287706023E-4
13.890732327108367        299.99999999999994       46.634388293961926       2.9651574801216026E-4
15.744774645693521        302.65192479626313       47.552840781702635       2.847635966324347E-4
12.942591216170618        299.99999999999994       49.86937060862825        2.722210707107487E-4
17.140940810765624        299.99999999999994       49.68099845105631        2.779136942715536E-4
12.831171357656082        303.125                  50.641867848532414       2.6323670881333943E-4
10.000000000000012        300                      51.66666666666666        2.580001608264252E-4
10.000000000000014        300                      48.33333333333334        2.7959736848855865E-4
12.351792368024704        304.2299482557508        56.426364064656745       2.2963366350323857E-4
10.000000000000014        300                      54.999999999999986       2.3896990835516223E-4
19.01991209781603         304.10156249999994       55.99337827709065        2.3194993064728443E-4
17.086362176646645        305.0781249999999        61.766035297910705       2.0368062547253008E-4
88.58892060269852         399.9999999999999        147.37018092448113       0
61.80339887498949         399.99999999999983       190.21130325903064       0
66.41524598884985         399.9999999999999        159.17799901165392       0
10.242277129432717        303.125                  52.947217540422166       2.488903592238442E-4
8.54349297919922          302.6519775390625        56.19921822257107        2.315106952317392E-4
7.466441735532348         299.99999999999994       52.52897775767066        2.5210732268346166E-4
8.174883992001114         299.99999999999994       59.032638833943764       2.188963689393281E-4
6.000000000000011         300                      54.999999999999986       2.3796799135841214E-4
4.81069153264175          302.81379437311386       57.11302512935736        2.2639239553869938E-4
169.9751032409789         365.97229792563365       59.04069337318624        7.069034453437072E-6
197.53766811902753        399.9999999999999        31.286893008046224       0
194.06629178875002        371.0859759523431        48.355706916182534       0
167.03763253412777        399.9999999999999        41.634309189652384       0
158.23982674565264        386.52038863269854       55.15753472597608        4.79585345521509E-6
106.35315734410524        354.34082331862686       133.93029306598348       1.1205553352603241E-5
149.18136324001384        354.90035881352406       106.99915652613166       6.622765318643807E-6
141.17081456935995        343.72403031952274       141.67145483061643       0
134.66425091784518        338.2330876822359        120.58652914149049       9.919065254041753E-6
177.57849803583002        346.8616533979294        92.01020071350084        0
160.92897557306298        343.42964510457364       118.75127292372271       0
152.86809265108022        339.8018992214393        95.75590208293268        1.0591347286363247E-5
112.44049612866016        331.4677328001704        132.23879454437696       1.4457326232148082E-5
130.25303088923           315.419408371523         151.77004956238662       0
164.8149143065372         347.8695252702562        69.52972166197804        1.0804135422940203E-5
187.38834861832535        349.65749600971776       69.8971158353259         0
74.49107158318988         352.314356981063         165.33576827351587       6.742186390079298E-6
89.27888185193346         343.08777857412053       178.96726308257752       0
