timestamps population node_ids
554.8000000001432 small_network 0
1137.1999999996135 small_network 37
1162.7999999995902 small_network 37
1189.499999999566 small_network 37
1214.0999999995436 small_network 37
1238.799999999521 small_network 37
1262.3999999994996 small_network 37
1287.5999999994767 small_network 37
1313.4999999994532 small_network 37
1336.5999999994322 small_network 37
1353.8999999994164 small_network 37
1374.4999999993977 small_network 37
1395.099999999379 small_network 37
1115.1999999996335 small_network 37
1413.899999999362 small_network 37
1451.9999999993272 small_network 37
1475.9999999993054 small_network 37
1009.19999999973 small_network 38
1030.7999999997105 small_network 38
1050.5999999996925 small_network 38
1068.6999999996758 small_network 38
1090.6999999996558 small_network 38
1110.5999999996377 small_network 38
1130.6999999996194 small_network 38
1149.5999999996022 small_network 38
1170.0999999995836 small_network 38
1192.3999999995633 small_network 38
1431.199999999346 small_network 37
1092.799999999654 small_network 37
1069.2999999996753 small_network 37
1045.6999999996967 small_network 37
1031.2999999997098 small_network 36
1050.799999999692 small_network 36
1067.299999999677 small_network 36
1082.899999999663 small_network 36
1101.2999999996462 small_network 36
1123.499999999626 small_network 36
1144.9999999996064 small_network 36
1160.999999999592 small_network 36
1177.299999999577 small_network 36
1201.2999999995552 small_network 36
1214.2999999995434 small_network 36
1229.09999999953 small_network 36
1248.699999999512 small_network 36
1268.499999999494 small_network 36
1283.5999999994804 small_network 36
1302.0999999994635 small_network 36
1326.899999999441 small_network 36
1346.4999999994232 small_network 36
1364.5999999994067 small_network 36
1382.89999999939 small_network 36
1402.699999999372 small_network 36
1419.3999999993569 small_network 36
1435.0999999993426 small_network 36
1448.89999999933 small_network 36
1467.699999999313 small_network 36
1485.299999999297 small_network 36
1020.5999999997196 small_network 37
1215.4999999995423 small_network 38
1014.3999999997252 small_network 36
1238.799999999521 small_network 38
1278.8999999994846 small_network 38
1442.5999999993358 small_network 39
1460.999999999319 small_network 39
1483.999999999298 small_network 39
1016.3999999997234 small_network 40
1035.1999999997065 small_network 40
1064.5999999996795 small_network 40
1093.4999999996533 small_network 40
1111.9999999996364 small_network 40
1142.099999999609 small_network 40
1170.399999999583 small_network 40
1192.9999999995628 small_network 40
1216.6999999995412 small_network 40
1420.5999999993558 small_network 39
1246.1999999995144 small_network 40
1292.4999999994725 small_network 40
1320.4999999994468 small_network 40
1342.5999999994267 small_network 40
1364.9999999994063 small_network 40
1392.2999999993815 small_network 40
1414.9999999993609 small_network 40
1438.3999999993396 small_network 40
1466.499999999314 small_network 40
1488.499999999294 small_network 40
1024.599999999716 small_network 41
1062.7999999996812 small_network 41
1099.6999999996476 small_network 41
1266.9999999994957 small_network 40
1404.99999999937 small_network 39
1379.7999999993929 small_network 39
1355.6999999994148 small_network 39
1296.2999999994688 small_network 38
1315.899999999451 small_network 38
1337.1999999994316 small_network 38
1357.8999999994128 small_network 38
1376.9999999993954 small_network 38
1398.199999999376 small_network 38
1417.2999999993588 small_network 38
1433.599999999344 small_network 38
1453.0999999993262 small_network 38
1473.6999999993077 small_network 38
1496.099999999287 small_network 38
1013.2999999997262 small_network 39
1031.5999999997096 small_network 39
1055.7999999996875 small_network 39
1079.0999999996664 small_network 39
1097.7999999996491 small_network 39
1122.4999999996269 small_network 39
1148.399999999603 small_network 39
1166.299999999587 small_network 39
1190.1999999995653 small_network 39
1208.199999999549 small_network 39
1228.5999999995304 small_network 39
1250.6999999995105 small_network 39
1273.4999999994895 small_network 39
1299.0999999994665 small_network 39
1317.09999999945 small_network 39
1340.5999999994283 small_network 39
1257.599999999504 small_network 38
1495.3999999992875 small_network 35
1470.1999999993106 small_network 35
1446.3999999993323 small_network 35
1082.1999999996635 small_network 32
1100.8999999996463 small_network 32
1120.2999999996289 small_network 32
1139.7999999996111 small_network 32
1158.0999999995945 small_network 32
1176.7999999995775 small_network 32
1197.9999999995582 small_network 32
1212.0999999995454 small_network 32
1229.1999999995298 small_network 32
1250.2999999995106 small_network 32
1266.6999999994955 small_network 32
1284.8999999994792 small_network 32
1063.5999999996804 small_network 32
1306.1999999994598 small_network 32
1347.0999999994226 small_network 32
1365.8999999994055 small_network 32
1386.3999999993869 small_network 32
1407.4999999993677 small_network 32
1424.9999999993518 small_network 32
1443.8999999993346 small_network 32
1462.9999999993172 small_network 32
1485.4999999992967 small_network 32
1005.3999999997334 small_network 33
1021.9999999997184 small_network 33
1042.4999999996996 small_network 33
1065.4999999996787 small_network 33
1328.2999999994397 small_network 32
1046.8999999996956 small_network 32
1027.1999999997136 small_network 32
1006.0999999997327 small_network 32
1262.6999999994994 small_network 30
1289.2999999994752 small_network 30
1315.5999999994513 small_network 30
1341.9999999994272 small_network 30
1371.8999999994 small_network 30
1399.799999999375 small_network 30
1426.99999999935 small_network 30
1455.8999999993237 small_network 30
1489.7999999992928 small_network 30
1027.799999999713 small_network 31
1054.8999999996884 small_network 31
1083.0999999996627 small_network 31
1112.1999999996362 small_network 31
1137.9999999996128 small_network 31
1165.299999999588 small_network 31
1191.799999999564 small_network 31
1217.5999999995404 small_network 31
1244.5999999995158 small_network 31
1271.6999999994912 small_network 31
1299.7999999994656 small_network 31
1325.4999999994425 small_network 31
1353.3999999994169 small_network 31
1378.599999999394 small_network 31
1404.4999999993704 small_network 31
1429.6999999993477 small_network 31
1457.1999999993225 small_network 31
1485.5999999992966 small_network 31
1086.19999999966 small_network 33
1104.5999999996432 small_network 33
1125.4999999996242 small_network 33
1147.0999999996045 small_network 33
1324.699999999443 small_network 34
1346.0999999994235 small_network 34
1368.4999999994031 small_network 34
1391.799999999382 small_network 34
1414.899999999361 small_network 34
1439.5999999993385 small_network 34
1460.0999999993198 small_network 34
1477.599999999304 small_network 34
1496.8999999992864 small_network 34
1016.3999999997234 small_network 35
1039.6999999997022 small_network 35
1063.7999999996805 small_network 35
1088.0999999996582 small_network 35
1109.6999999996383 small_network 35
1131.6999999996185 small_network 35
1159.5999999995931 small_network 35
1184.6999999995703 small_network 35
1209.5999999995477 small_network 35
1233.5999999995258 small_network 35
1256.9999999995046 small_network 35
1282.6999999994812 small_network 35
1310.499999999456 small_network 35
1336.3999999994323 small_network 35
1358.3999999994123 small_network 35
1381.6999999993911 small_network 35
1404.199999999371 small_network 35
1423.699999999353 small_network 35
1299.499999999466 small_network 34
1138.0999999996127 small_network 41
1275.5999999994876 small_network 34
1235.0999999995245 small_network 34
1168.199999999585 small_network 33
1186.3999999995688 small_network 33
1205.999999999551 small_network 33
1224.1999999995344 small_network 33
1247.699999999513 small_network 33
1267.6999999994948 small_network 33
1292.3999999994724 small_network 33
1313.4999999994532 small_network 33
1333.5999999994349 small_network 33
1352.6999999994175 small_network 33
1370.5999999994012 small_network 33
1385.6999999993875 small_network 33
1408.4999999993668 small_network 33
1427.6999999993493 small_network 33
1447.799999999331 small_network 33
1468.0999999993126 small_network 33
1492.1999999992906 small_network 33
1002.7999999997356 small_network 34
1023.6999999997169 small_network 34
1043.3999999996988 small_network 34
1069.599999999675 small_network 34
1096.4999999996503 small_network 34
1120.2999999996289 small_network 34
1145.1999999996062 small_network 34
1169.1999999995844 small_network 34
1192.8999999995629 small_network 34
1215.099999999543 small_network 34
1254.199999999507 small_network 34
1170.4999999995832 small_network 41
1210.699999999547 small_network 41
1247.1999999995137 small_network 41
1202.1999999995544 small_network 49
1222.299999999536 small_network 49
1243.9999999995164 small_network 49
1258.4999999995032 small_network 49
1276.0999999994872 small_network 49
1295.6999999994694 small_network 49
1313.9999999994527 small_network 49
1328.7999999994393 small_network 49
1346.0999999994235 small_network 49
1364.4999999994068 small_network 49
1380.1999999993925 small_network 49
1397.599999999377 small_network 49
1179.499999999575 small_network 49
1413.899999999362 small_network 49
1453.299999999326 small_network 49
1475.6999999993056 small_network 49
1489.7999999992928 small_network 49
1016.0999999997237 small_network 50
1034.6999999997067 small_network 50
1058.2999999996853 small_network 50
1079.2999999996662 small_network 50
1105.0999999996427 small_network 50
1129.89999999962 small_network 50
1151.8999999996 small_network 50
1177.299999999577 small_network 50
1201.7999999995548 small_network 50
1435.0999999993426 small_network 49
1163.2999999995898 small_network 49
1143.099999999608 small_network 49
1123.2999999996262 small_network 49
1496.6999999992863 small_network 47
1018.3999999997216 small_network 48
1047.1999999996954 small_network 48
1072.0999999996727 small_network 48
1098.3999999996488 small_network 48
1126.1999999996235 small_network 48
1151.6999999996003 small_network 48
1177.299999999577 small_network 48
1204.5999999995522 small_network 48
1228.2999999995309 small_network 48
1256.599999999505 small_network 48
1280.3999999994833 small_network 48
1303.5999999994622 small_network 48
1328.8999999994392 small_network 48
1354.5999999994158 small_network 48
1376.5999999993958 small_network 48
1398.7999999993756 small_network 48
1419.299999999357 small_network 48
1442.0999999993362 small_network 48
1462.6999999993177 small_network 48
1486.0999999992962 small_network 48
1016.2999999997236 small_network 49
1034.499999999707 small_network 49
1052.7999999996905 small_network 49
1070.799999999674 small_network 49
1087.299999999659 small_network 49
1108.6999999996394 small_network 49
1223.2999999995352 small_network 50
1248.799999999512 small_network 50
1271.0999999994915 small_network 50
1291.0999999994735 small_network 50
1000.8999999997376 small_network 52
1027.899999999713 small_network 52
1052.8999999996902 small_network 52
1078.8999999996663 small_network 52
1108.09999999964 small_network 52
1139.6999999996112 small_network 52
1173.6999999995803 small_network 52
1205.2999999995516 small_network 52
1230.4999999995289 small_network 52
1257.1999999995044 small_network 52
1283.1999999994807 small_network 52
1309.5999999994567 small_network 52
1341.5999999994276 small_network 52
1373.5999999993985 small_network 52
1398.8999999993755 small_network 52
1428.2999999993488 small_network 52
1458.4999999993213 small_network 52
1484.6999999992977 small_network 52
1004.1999999997344 small_network 53
1024.399999999716 small_network 53
1044.8999999996977 small_network 53
1057.8999999996856 small_network 53
1076.7999999996684 small_network 53
1097.5999999996495 small_network 53
1118.0999999996309 small_network 53
1137.1999999996135 small_network 53
1154.199999999598 small_network 53
1494.3999999992886 small_network 51
1473.8999999993073 small_network 47
1470.99999999931 small_network 51
1424.4999999993522 small_network 51
1313.4999999994532 small_network 50
1335.299999999433 small_network 50
1358.1999999994125 small_network 50
1380.799999999392 small_network 50
1402.699999999372 small_network 50
1427.1999999993498 small_network 50
1447.9999999993308 small_network 50
1470.89999999931 small_network 50
1496.199999999287 small_network 50
1006.6999999997322 small_network 51
1033.5999999997075 small_network 51
1060.3999999996834 small_network 51
1082.699999999663 small_network 51
1102.599999999645 small_network 51
1126.2999999996234 small_network 51
1148.799999999603 small_network 51
1172.6999999995812 small_network 51
1195.1999999995608 small_network 51
1218.1999999995398 small_network 51
1242.6999999995176 small_network 51
1262.6999999994994 small_network 51
1285.2999999994788 small_network 51
1308.6999999994575 small_network 51
1332.0999999994362 small_network 51
1356.8999999994137 small_network 51
1379.699999999393 small_network 51
1402.4999999993722 small_network 51
1447.699999999331 small_network 51
1237.699999999522 small_network 30
1453.9999999993254 small_network 47
1408.8999999993664 small_network 47
1163.2999999995898 small_network 43
1180.799999999574 small_network 43
1204.1999999995526 small_network 43
1228.3999999995306 small_network 43
1251.09999999951 small_network 43
1271.1999999994916 small_network 43
1292.9999999994718 small_network 43
1313.9999999994527 small_network 43
1336.799999999432 small_network 43
1360.6999999994102 small_network 43
1385.299999999388 small_network 43
1411.599999999364 small_network 43
1144.6999999996067 small_network 43
1438.8999999993391 small_network 43
1493.3999999992895 small_network 43
1008.5999999997304 small_network 44
1032.3999999997088 small_network 44
1057.2999999996862 small_network 44
1078.8999999996663 small_network 44
1100.299999999647 small_network 44
1119.5999999996295 small_network 44
1138.999999999612 small_network 44
1158.799999999594 small_network 44
1180.599999999574 small_network 44
1203.799999999553 small_network 44
1224.599999999534 small_network 44
1466.1999999993143 small_network 43
1118.4999999996303 small_network 43
1091.7999999996548 small_network 43
1064.7999999996794 small_network 43
1280.699999999483 small_network 41
1319.7999999994474 small_network 41
1355.5999999994149 small_network 41
1393.0999999993808 small_network 41
1431.5999999993458 small_network 41
1462.8999999993173 small_network 41
1006.3999999997324 small_network 42
1033.399999999708 small_network 42
1061.3999999996824 small_network 42
1092.3999999996545 small_network 42
1117.2999999996316 small_network 42
1148.0999999996036 small_network 42
1171.999999999582 small_network 42
1198.099999999558 small_network 42
1226.0999999995329 small_network 42
1251.1999999995098 small_network 42
1281.5999999994822 small_network 42
1307.5999999994583 small_network 42
1334.699999999434 small_network 42
1357.8999999994128 small_network 42
1383.4999999993895 small_network 42
1407.9999999993672 small_network 42
1438.8999999993391 small_network 42
1465.499999999315 small_network 42
1494.6999999992884 small_network 42
1010.5999999997288 small_network 43
1038.1999999997036 small_network 43
1246.2999999995145 small_network 44
1262.4999999994996 small_network 44
1283.89999999948 small_network 44
1306.3999999994596 small_network 44
1274.199999999489 small_network 46
1299.299999999466 small_network 46
1328.1999999994398 small_network 46
1355.9999999994145 small_network 46
1381.5999999993912 small_network 46
1409.7999999993656 small_network 46
1434.4999999993431 small_network 46
1463.6999999993166 small_network 46
1492.1999999992906 small_network 46
1017.2999999997226 small_network 47
1037.699999999704 small_network 47
1064.2999999996798 small_network 47
1087.099999999659 small_network 47
1113.599999999635 small_network 47
1137.8999999996129 small_network 47
1156.8999999995956 small_network 47
1179.9999999995746 small_network 47
1205.4999999995514 small_network 47
1226.5999999995322 small_network 47
1245.0999999995154 small_network 47
1263.5999999994986 small_network 47
1282.999999999481 small_network 47
1300.7999999994647 small_network 47
1322.9999999994443 small_network 47
1344.2999999994252 small_network 47
1366.5999999994049 small_network 47
1386.7999999993865 small_network 47
1248.3999999995124 small_network 46
1434.0999999993437 small_network 47
1217.4999999995405 small_network 46
1160.4999999995923 small_network 46
1330.299999999438 small_network 44
1348.2999999994215 small_network 44
1367.9999999994036 small_network 44
1389.0999999993844 small_network 44
1409.7999999993656 small_network 44
1429.3999999993478 small_network 44
1448.5999999993303 small_network 44
1466.599999999314 small_network 44
1489.599999999293 small_network 44
1028.799999999712 small_network 45
1064.3999999996795 small_network 45
1101.0999999996463 small_network 45
1141.5999999996095 small_network 45
1177.8999999995765 small_network 45
1213.1999999995444 small_network 45
1251.1999999995098 small_network 45
1289.599999999475 small_network 45
1326.6999999994412 small_network 45
1362.1999999994089 small_network 45
1400.0999999993744 small_network 45
1437.79999999934 small_network 45
1474.6999999993066 small_network 45
1014.2999999997252 small_network 46
1044.0999999996982 small_network 46
1073.3999999996715 small_network 46
1101.6999999996458 small_network 46
1130.19999999962 small_network 46
1189.8999999995656 small_network 46
1171.799999999582 small_network 53
1212.0999999995454 small_network 30
1159.4999999995932 small_network 30
1218.4999999995396 small_network 14
1236.9999999995227 small_network 14
1256.599999999505 small_network 14
1278.399999999485 small_network 14
1297.3999999994678 small_network 14
1321.499999999446 small_network 14
1345.9999999994236 small_network 14
1364.7999999994065 small_network 14
1383.5999999993894 small_network 14
1403.3999999993714 small_network 14
1430.3999999993468 small_network 14
1448.5999999993303 small_network 14
1200.399999999556 small_network 14
1467.2999999993133 small_network 14
1022.6999999997176 small_network 15
1044.4999999996978 small_network 15
1066.9999999996774 small_network 15
1088.7999999996575 small_network 15
1107.99999999964 small_network 15
1123.599999999626 small_network 15
