timestamps population node_ids
68.30000000009827 mcortex 0
1944.5999999988792 mcortex 0
1956.3999999988685 mcortex 0
1969.2999999988567 mcortex 0
1980.999999998846 mcortex 0
1993.099999998835 mcortex 0
2005.299999998824 mcortex 0
2017.4999999988129 mcortex 0
2030.2999999988008 mcortex 0
2042.8999999987896 mcortex 0
2054.6999999988093 mcortex 0
2066.8999999988537 mcortex 0
2077.5999999988926 mcortex 0
2089.8999999989373 mcortex 0
2102.5999999989835 mcortex 0
2115.2999999990298 mcortex 0
2127.199999999073 mcortex 0
2139.99999999912 mcortex 0
2152.2999999991644 mcortex 0
2164.0999999992077 mcortex 0
2176.899999999254 mcortex 0
2189.4999999993 mcortex 0
2201.999999999345 mcortex 0
2213.399999999386 mcortex 0
2226.2999999994336 mcortex 0
2237.999999999476 mcortex 0
1932.79999999889 mcortex 0
1919.9999999989016 mcortex 0
1908.0999999989124 mcortex 0
1895.299999998924 mcortex 0
1575.9999999992144 mcortex 0
1587.9999999992035 mcortex 0
1600.699999999192 mcortex 0
1612.9999999991808 mcortex 0
1625.6999999991692 mcortex 0
1638.199999999158 mcortex 0
1650.6999999991465 mcortex 0
1663.299999999135 mcortex 0
1675.7999999991237 mcortex 0
1687.9999999991126 mcortex 0
1700.699999999101 mcortex 0
1712.69999999909 mcortex 0
2249.99999999952 mcortex 0
1724.5999999990793 mcortex 0
1749.099999999057 mcortex 0
1761.4999999990457 mcortex 0
1773.9999999990343 mcortex 0
1785.8999999990235 mcortex 0
1797.8999999990126 mcortex 0
1810.1999999990012 mcortex 0
1821.1999999989916 mcortex 0
1834.19999999898 mcortex 0
1846.799999998968 mcortex 0
1858.7999999989568 mcortex 0
1871.099999998946 mcortex 0
1883.3999999989348 mcortex 0
1736.899999999068 mcortex 0
2262.199999999564 mcortex 0
2274.399999999609 mcortex 0
2287.0999999996548 mcortex 0
2664.200000001026 mcortex 0
2676.700000001072 mcortex 0
2688.800000001116 mcortex 0
2700.7000000011594 mcortex 0
2713.000000001204 mcortex 0
2725.7000000012504 mcortex 0
2736.000000001288 mcortex 0
2748.3000000013326 mcortex 0
2760.300000001376 mcortex 0
2773.100000001423 mcortex 0
2784.5000000014643 mcortex 0
2795.6000000015047 mcortex 0
2651.800000000981 mcortex 0
2808.2000000015505 mcortex 0
2832.6000000016397 mcortex 0
2844.800000001684 mcortex 0
2857.2000000017288 mcortex 0
2869.500000001773 mcortex 0
2881.400000001817 mcortex 0
2892.6000000018576 mcortex 0
2905.300000001904 mcortex 0
2918.00000000195 mcortex 0
2930.5000000019954 mcortex 0
2943.000000002041 mcortex 0
2953.900000002081 mcortex 0
2966.8000000021275 mcortex 0
2820.400000001595 mcortex 0
1563.5999999992257 mcortex 0
2639.4000000009364 mcortex 0
2615.3000000008487 mcortex 0
2299.6999999997006 mcortex 0
2311.4999999997435 mcortex 0
2323.399999999787 mcortex 0
2335.699999999832 mcortex 0
2347.1999999998734 mcortex 0
2359.2999999999174 mcortex 0
2371.999999999964 mcortex 0
2383.900000000007 mcortex 0
2395.80000000005 mcortex 0
2408.300000000096 mcortex 0
2420.50000000014 mcortex 0
2433.100000000186 mcortex 0
2627.0000000008918 mcortex 0
2445.3000000002303 mcortex 0
2468.300000000314 mcortex 0
2480.700000000359 mcortex 0
2493.100000000404 mcortex 0
2504.7000000004464 mcortex 0
2516.8000000004904 mcortex 0
2529.5000000005366 mcortex 0
2541.8000000005813 mcortex 0
2554.400000000627 mcortex 0
2565.8000000006687 mcortex 0
2577.8000000007123 mcortex 0
2590.600000000759 mcortex 0
2602.500000000802 mcortex 0
2456.500000000271 mcortex 0
1551.7999999992364 mcortex 0
1539.8999999992473 mcortex 0
1527.6999999992584 mcortex 0
480.2000000001749 mcortex 0
492.5000000001777 mcortex 0
505.3000000001806 mcortex 0
517.2000000001774 mcortex 0
529.2000000001665 mcortex 0
541.800000000155 mcortex 0
553.7000000001442 mcortex 0
566.4000000001326 mcortex 0
578.8000000001214 mcortex 0
591.0000000001103 mcortex 0
603.7000000000987 mcortex 0
615.500000000088 mcortex 0
468.4000000001722 mcortex 0
628.1000000000765 mcortex 0
652.2000000000546 mcortex 0
664.6000000000433 mcortex 0
676.4000000000326 mcortex 0
689.200000000021 mcortex 0
701.0000000000102 mcortex 0
713.0999999999992 mcortex 0
725.6999999999878 mcortex 0
737.499999999977 mcortex 0
749.7999999999658 mcortex 0
760.8999999999558 mcortex 0
773.799999999944 mcortex 0
785.5999999999333 mcortex 0
640.2000000000655 mcortex 0
797.7999999999222 mcortex 0
456.0000000001694 mcortex 0
432.000000000164 mcortex 0
80.90000000009755 mcortex 0
97.10000000009664 mcortex 0
125.800000000095 mcortex 0
139.2000000000974 mcortex 0
155.5000000001011 mcortex 0
168.90000000010414 mcortex 0
182.90000000010733 mcortex 0
196.3000000001104 mcortex 0
209.40000000011332 mcortex 0
221.30000000011609 mcortex 0
234.40000000011904 mcortex 0
246.80000000012183 mcortex 0
444.00000000016666 mcortex 0
259.7000000001248 mcortex 0
284.2000000001304 mcortex 0
296.3000000001331 mcortex 0
309.200000000136 mcortex 0
321.9000000001389 mcortex 0
334.40000000014174 mcortex 0
346.1000000001444 mcortex 0
357.80000000014707 mcortex 0
370.70000000015 mcortex 0
382.7000000001527 mcortex 0
395.3000000001556 mcortex 0
