edge_type_id target_query source_query dynamics_params delay model_template target_sections syn_weight distance_range
100 pop_name=='e23Cux2' pop_name=='e23Cux2' AMPA_ExcToExc.json 1.6 exp2syn "['basal', 'apical']" 100 "[0.0, 150.0]"
