timestamps population node_ids
53.60000000009909 mcortex 0
2703.7000000011703 mcortex 0
2595.200000000776 mcortex 0
2574.9000000007018 mcortex 0
2514.1000000004806 mcortex 0
2394.000000000044 mcortex 0
2287.199999999655 mcortex 0
2107.699999999002 mcortex 0
2029.1999999988025 mcortex 0
1984.1999999988432 mcortex 0
1833.59999999898 mcortex 0
1668.3999999991304 mcortex 0
1429.5999999993476 mcortex 0
1357.4999999994131 mcortex 0
1314.4999999994525 mcortex 0
887.7999999998403 mcortex 0
872.0999999998546 mcortex 0
842.6999999998814 mcortex 0
800.8999999999194 mcortex 0
675.1000000000338 mcortex 0
603.400000000099 mcortex 0
535.8000000001605 mcortex 0
460.9000000001705 mcortex 0
446.9000000001673 mcortex 0
371.7000000001502 mcortex 0
339.4000000001429 mcortex 0
325.60000000013974 mcortex 0
310.0000000001362 mcortex 0
274.60000000012815 mcortex 0
118.7000000000954 mcortex 0
2848.4000000016968 mcortex 0
2957.900000002095 mcortex 0
